contract_id,insured_id,contract_type,subscription_date,annual_premium,vehicle_brand,vehicle_age,vehicle_value,vehicle_usage,contract_status
CTR_000897,INS_001360,Tous risques,2021-08-25,200.0,Ford,19,800.0,personnel,actif
CTR_000898,INS_001361,Tous risques + assistance,2026-03-22,1012.5,Kia,4,13500.0,personnel,actif
CTR_000899,INS_001363,Tous risques,2024-12-04,492.0,Fiat,2,8200.0,personnel,actif
CTR_000900,INS_001364,Tous risques,2023-08-11,612.0,Peugeot,0,10200.0,personnel,actif
CTR_000901,INS_001366,Au tiers,2021-12-10,200.0,Hyundai,10,800.0,mixte,actif
CTR_000902,INS_001366,Au tiers,2023-05-05,484.25,Fiat,6,14900.0,professionnel,actif
CTR_000903,INS_001368,Tous risques,2023-09-20,522.0,Skoda,13,8700.0,personnel,actif
CTR_000904,INS_001369,Au tiers,2025-03-15,335.0,Mercedes,3,13400.0,personnel,actif
CTR_000905,INS_001372,Au tiers,2023-05-18,322.5,Seat,5,12900.0,personnel,actif
CTR_000906,INS_001374,Tous risques,2022-06-14,912.0,Dacia,4,15200.0,personnel,actif
CTR_000907,INS_001375,Tiers + vol/incendie,2020-10-28,200.0,Seat,2,800.0,personnel,actif
CTR_000908,INS_001376,Tiers + vol/incendie,2026-04-23,339.5,Citroën,4,9700.0,personnel,suspendu
CTR_000909,INS_001377,Tous risques,2025-10-08,1266.0,Seat,1,21100.0,personnel,actif
CTR_000910,INS_001378,Tous risques,2025-11-29,894.0,Jeep,10,14900.0,personnel,actif
CTR_000911,INS_001381,Tous risques,2021-03-26,200.0,Citroën,13,1400.0,professionnel,actif
CTR_000912,INS_001382,Tous risques,2020-12-17,300.0,Opel,12,5000.0,personnel,actif
CTR_000913,INS_001383,Tous risques,2025-01-25,200.0,Nissan,5,1500.0,personnel,suspendu
CTR_000914,INS_001387,Tiers étendu,2024-05-26,200.0,Volkswagen,16,3800.0,mixte,actif
CTR_000915,INS_001390,Tous risques + assistance,2020-07-30,615.0,Ford,3,8200.0,personnel,actif
CTR_000916,INS_001390,Tiers + vol/incendie,2022-09-21,224.0,Peugeot,6,6400.0,personnel,actif
CTR_000917,INS_001393,Tiers étendu,2022-07-07,706.5,Volkswagen,4,15700.0,personnel,actif
CTR_000918,INS_001393,Au tiers,2024-08-06,200.0,Fiat,10,4200.0,personnel,actif
CTR_000919,INS_001393,Au tiers,2022-10-02,200.0,BMW,6,7800.0,personnel,actif
CTR_000920,INS_001394,Au tiers,2021-07-02,200.0,Toyota,13,3500.0,mixte,actif
CTR_000921,INS_001395,Tous risques,2023-01-25,474.0,Skoda,6,7900.0,personnel,actif
CTR_000922,INS_001397,Tous risques,2025-02-25,606.0,Citroën,3,10100.0,personnel,suspendu
CTR_000923,INS_001397,Au tiers,2021-09-19,542.5,Hyundai,0,21700.0,personnel,actif
CTR_000924,INS_001399,Au tiers,2025-09-20,267.5,Nissan,15,10700.0,personnel,actif
CTR_000925,INS_001400,Au tiers,2020-10-11,240.5,Seat,8,7400.0,professionnel,actif
CTR_000926,INS_001403,Au tiers,2021-04-06,212.75,Audi,6,7400.0,mixte,actif
CTR_000927,INS_001404,Tous risques,2021-06-30,200.0,Hyundai,10,3200.0,personnel,actif
CTR_000928,INS_001405,Tiers étendu,2022-01-27,200.0,Ford,5,3100.0,personnel,résilié
CTR_000929,INS_001406,Tiers étendu,2026-01-20,1205.77,Tesla,0,23300.0,mixte,actif
CTR_000930,INS_001407,Tiers + vol/incendie,2021-09-20,623.35,Dacia,7,13700.0,professionnel,actif
CTR_000931,INS_001408,Tiers étendu,2025-03-29,891.0,Volkswagen,2,19800.0,personnel,actif
CTR_000932,INS_001409,Tous risques + assistance,2021-11-21,472.5,Audi,8,6300.0,personnel,actif
CTR_000933,INS_001412,Tiers étendu,2026-02-04,499.5,Volvo,5,11100.0,personnel,actif
CTR_000934,INS_001412,Tous risques,2022-08-03,345.0,Kia,19,5000.0,mixte,actif
CTR_000935,INS_001414,Au tiers,2022-10-01,207.0,Renault,12,7200.0,mixte,actif
CTR_000936,INS_001415,Tiers + vol/incendie,2025-12-23,200.0,Volvo,7,5400.0,personnel,actif
CTR_000937,INS_001417,Tous risques,2022-09-17,938.4,Jeep,6,13600.0,mixte,actif
CTR_000938,INS_001418,Tiers + vol/incendie,2023-03-19,220.5,Kia,9,6300.0,personnel,actif
CTR_000939,INS_001419,Au tiers,2022-11-10,377.0,Toyota,11,11600.0,professionnel,actif
CTR_000940,INS_001421,Tous risques,2023-07-27,200.0,BMW,13,800.0,personnel,actif
CTR_000941,INS_001422,Au tiers,2023-06-19,200.0,Citroën,20,4200.0,personnel,actif
CTR_000942,INS_001423,Tous risques + assistance,2023-12-05,765.0,Hyundai,6,10200.0,personnel,actif
CTR_000943,INS_001425,Tiers étendu,2021-05-09,333.45,Ford,12,5700.0,professionnel,actif
CTR_000944,INS_001428,Tous risques,2022-01-25,1099.8,Jeep,3,14100.0,professionnel,actif
CTR_000945,INS_001430,Tous risques,2025-03-17,444.0,Seat,9,7400.0,personnel,résilié
CTR_000946,INS_001431,Tiers étendu,2022-02-14,378.0,Renault,12,8400.0,personnel,actif
CTR_000947,INS_001434,Tous risques + assistance,2022-08-08,200.0,Seat,19,1100.0,mixte,actif
CTR_000948,INS_001436,Tous risques,2021-02-12,1587.0,Opel,0,23000.0,mixte,actif
CTR_000949,INS_001440,Tous risques,2022-03-28,750.0,Peugeot,2,12500.0,personnel,actif
CTR_000950,INS_001440,Au tiers,2024-02-24,287.5,Audi,11,10000.0,mixte,actif
CTR_000951,INS_001441,Au tiers,2022-04-14,322.5,Citroën,13,12900.0,personnel,actif
CTR_000952,INS_001442,Tiers étendu,2026-02-23,463.5,Dacia,8,10300.0,personnel,actif
CTR_000953,INS_001444,Tous risques + assistance,2023-11-13,439.87,Seat,12,5100.0,mixte,actif
CTR_000954,INS_001448,Tous risques + assistance,2026-03-21,427.5,Tesla,16,5700.0,personnel,résilié
CTR_000955,INS_001449,Tous risques + assistance,2022-11-28,1043.62,Opel,9,12100.0,mixte,actif
CTR_000956,INS_001450,Au tiers,2022-09-11,422.5,BMW,0,16900.0,personnel,actif
CTR_000957,INS_001451,Tiers étendu,2025-12-20,270.0,Dacia,2,6000.0,personnel,actif
CTR_000958,INS_001452,Au tiers,2025-07-19,475.0,Kia,4,19000.0,personnel,actif
CTR_000959,INS_001453,Tiers étendu,2021-04-03,283.5,Toyota,4,6300.0,personnel,actif
CTR_000960,INS_001455,Au tiers,2024-06-05,200.0,Volvo,8,5000.0,professionnel,actif
CTR_000961,INS_001456,Tous risques + assistance,2025-08-05,200.0,BMW,11,800.0,personnel,actif
CTR_000962,INS_001457,Au tiers,2024-12-28,200.0,Hyundai,14,5100.0,personnel,actif
CTR_000963,INS_001458,Tous risques,2024-11-24,552.0,Opel,12,9200.0,personnel,actif
CTR_000964,INS_001459,Tiers + vol/incendie,2025-08-25,656.07,Skoda,4,16300.0,mixte,actif
CTR_000965,INS_001460,Tiers étendu,2024-08-29,1125.0,Seat,5,25000.0,personnel,actif
CTR_000966,INS_001461,Tiers + vol/incendie,2021-06-21,850.5,Kia,4,24300.0,personnel,actif
CTR_000967,INS_001461,Tiers + vol/incendie,2026-01-23,500.5,Nissan,6,14300.0,personnel,actif
CTR_000968,INS_001462,Au tiers,2024-10-31,200.0,Hyundai,9,5800.0,personnel,actif
CTR_000969,INS_001463,Tous risques,2024-08-10,200.0,Mercedes,15,1700.0,personnel,actif
CTR_000970,INS_001464,Tous risques + assistance,2024-01-30,615.0,Tesla,3,8200.0,personnel,actif
CTR_000971,INS_001464,Tous risques + assistance,2023-11-26,772.5,Hyundai,9,10300.0,personnel,actif
CTR_000972,INS_001465,Au tiers,2021-09-09,402.5,Opel,5,16100.0,personnel,actif
CTR_000973,INS_001466,Tous risques,2024-07-03,413.4,Tesla,17,5300.0,professionnel,résilié
CTR_000974,INS_001467,Tiers + vol/incendie,2022-01-05,382.38,Fiat,1,9500.0,mixte,actif
CTR_000975,INS_001469,Tous risques,2021-03-24,282.9,Citroën,1,4100.0,mixte,actif
CTR_000976,INS_001471,Au tiers,2021-03-07,200.0,Fiat,5,800.0,personnel,actif
CTR_000977,INS_001474,Tiers + vol/incendie,2021-01-21,504.0,Mercedes,3,14400.0,personnel,actif
CTR_000978,INS_001476,Tiers étendu,2023-01-07,495.0,BMW,7,11000.0,personnel,actif
CTR_000979,INS_001477,Au tiers,2025-02-02,812.5,Tesla,3,25000.0,professionnel,actif
CTR_000980,INS_001478,Tous risques,2022-08-16,336.0,Skoda,3,5600.0,personnel,actif
CTR_000981,INS_001479,Tous risques + assistance,2020-06-03,825.0,Dacia,7,11000.0,personnel,actif
CTR_000982,INS_001480,Au tiers,2021-04-12,355.0,Dacia,2,14200.0,personnel,actif
CTR_000983,INS_001482,Au tiers,2021-07-28,247.5,Jeep,9,9900.0,personnel,actif
CTR_000984,INS_001483,Tous risques,2025-10-02,480.0,Fiat,4,8000.0,personnel,actif
CTR_000985,INS_001484,Tous risques,2023-03-02,358.8,Peugeot,6,4600.0,professionnel,actif
CTR_000986,INS_001484,Au tiers,2026-04-19,200.0,Mercedes,3,5900.0,personnel,actif
CTR_000987,INS_001486,Au tiers,2024-07-13,355.0,Opel,1,14200.0,personnel,actif
CTR_000988,INS_001487,Tous risques,2025-07-10,276.0,Audi,3,4600.0,personnel,actif
CTR_000989,INS_001488,Tous risques + assistance,2024-05-27,1170.0,Volvo,2,15600.0,personnel,actif
CTR_000990,INS_001489,Tiers + vol/incendie,2024-08-03,341.25,Kia,12,7500.0,professionnel,actif
CTR_000991,INS_001490,Tiers étendu,2022-02-12,679.5,Dacia,0,15100.0,personnel,actif
CTR_000992,INS_001495,Au tiers,2022-06-19,419.25,Seat,4,12900.0,professionnel,actif
CTR_000993,INS_001498,Tiers étendu,2023-05-09,1210.5,Dacia,2,26900.0,personnel,actif
CTR_000994,INS_001504,Tous risques,2023-10-19,553.8,Jeep,7,7100.0,professionnel,actif
CTR_000995,INS_001505,Au tiers,2025-07-17,200.0,Opel,12,6800.0,personnel,actif
CTR_000996,INS_001507,Tous risques,2021-03-21,491.4,Peugeot,4,6300.0,professionnel,actif
CTR_000997,INS_001508,Tiers étendu,2021-02-03,1210.95,Dacia,3,23400.0,mixte,actif
CTR_000998,INS_001510,Au tiers,2023-07-07,200.0,Opel,10,5300.0,personnel,actif
CTR_000999,INS_001510,Au tiers,2024-08-01,802.75,Volkswagen,2,24700.0,professionnel,actif
CTR_001000,INS_001510,Tous risques,2020-09-15,468.0,Mercedes,6,6000.0,professionnel,actif
CTR_001001,INS_001514,Tiers étendu,2020-07-17,468.0,Renault,17,10400.0,personnel,actif
CTR_001002,INS_001515,Tiers étendu,2021-10-11,766.35,Volvo,6,13100.0,professionnel,actif
CTR_001003,INS_001516,Tous risques,2024-01-23,912.6,Dacia,12,11700.0,professionnel,actif
CTR_001004,INS_001517,Tous risques + assistance,2021-03-14,1177.5,Dacia,8,15700.0,personnel,actif
CTR_001005,INS_001519,Tiers étendu,2022-02-25,200.0,Kia,6,3700.0,mixte,actif
CTR_001006,INS_001520,Tous risques,2023-09-24,630.0,Volvo,11,10500.0,personnel,actif
CTR_001007,INS_001521,Tiers étendu,2025-06-10,513.0,BMW,6,11400.0,personnel,actif
CTR_001008,INS_001523,Tous risques + assistance,2026-01-21,690.0,Fiat,17,9200.0,personnel,actif
CTR_001009,INS_001525,Tous risques,2026-01-29,1092.0,Mercedes,3,14000.0,professionnel,actif
CTR_001010,INS_001528,Tiers + vol/incendie,2025-01-15,217.0,Kia,9,6200.0,personnel,actif
CTR_001011,INS_001529,Tous risques,2021-07-22,786.6,Volvo,8,11400.0,mixte,actif
CTR_001012,INS_001530,Tous risques,2024-04-07,972.0,Ford,10,16200.0,personnel,actif
CTR_001013,INS_001531,Tous risques,2025-09-05,1584.0,Jeep,2,26400.0,personnel,actif
CTR_001014,INS_001533,Tous risques,2024-07-22,1170.0,Toyota,6,19500.0,personnel,actif
CTR_001015,INS_001534,Tiers étendu,2025-12-14,441.0,BMW,6,9800.0,personnel,actif
CTR_001016,INS_001536,Tiers étendu,2024-08-02,200.0,Audi,10,800.0,mixte,actif
CTR_001017,INS_001537,Au tiers,2022-01-05,522.5,Volvo,0,20900.0,personnel,actif
CTR_001018,INS_001538,Tous risques,2020-10-12,510.0,Dacia,11,8500.0,personnel,actif
CTR_001019,INS_001538,Tous risques,2025-12-06,448.5,Audi,13,6500.0,mixte,actif
CTR_001020,INS_001539,Tous risques,2023-04-29,1026.0,Kia,2,17100.0,personnel,suspendu
CTR_001021,INS_001542,Tous risques,2024-12-28,200.0,Volvo,2,800.0,professionnel,actif
CTR_001022,INS_001543,Tous risques + assistance,2023-01-25,810.0,Toyota,15,10800.0,personnel,suspendu
CTR_001023,INS_001544,Tous risques,2022-10-08,207.0,Peugeot,6,3000.0,mixte,actif
CTR_001024,INS_001545,Tiers étendu,2022-11-02,200.0,Ford,15,2500.0,personnel,actif
CTR_001025,INS_001546,Tous risques,2021-09-18,503.7,Hyundai,6,7300.0,mixte,actif
CTR_001026,INS_001546,Tiers étendu,2021-03-29,1246.5,Toyota,1,27700.0,personnel,actif
CTR_001027,INS_001547,Tous risques,2025-07-28,576.0,Tesla,17,9600.0,personnel,actif
CTR_001028,INS_001548,Tous risques,2026-04-10,1140.0,Renault,6,19000.0,personnel,actif
CTR_001029,INS_001551,Tiers étendu,2023-07-08,981.0,Dacia,0,21800.0,personnel,actif
CTR_001030,INS_001552,Tiers + vol/incendie,2021-08-07,231.0,Peugeot,9,6600.0,personnel,actif
CTR_001031,INS_001552,Tous risques + assistance,2021-01-27,1147.5,Hyundai,4,15300.0,personnel,actif
CTR_001032,INS_001553,Tiers + vol/incendie,2026-04-29,616.0,Tesla,3,17600.0,personnel,actif
CTR_001033,INS_001557,Tiers + vol/incendie,2025-09-11,612.5,Jeep,4,17500.0,personnel,actif
CTR_001034,INS_001558,Tous risques + assistance,2025-05-07,487.5,Peugeot,15,6500.0,personnel,actif
CTR_001035,INS_001562,Tiers + vol/incendie,2020-07-23,486.5,Fiat,7,13900.0,personnel,actif
CTR_001036,INS_001562,Tous risques,2026-02-02,200.0,Ford,15,800.0,personnel,suspendu
CTR_001037,INS_001564,Tous risques,2020-09-09,348.0,Renault,12,5800.0,personnel,actif
CTR_001038,INS_001567,Tous risques,2025-09-21,1086.0,Renault,5,18100.0,personnel,actif
CTR_001039,INS_001567,Tous risques,2024-06-13,846.0,Ford,9,14100.0,personnel,suspendu
CTR_001040,INS_001568,Au tiers,2022-02-24,265.0,Kia,3,10600.0,personnel,actif
CTR_001041,INS_001569,Tous risques,2025-11-26,324.0,Jeep,11,5400.0,personnel,actif
CTR_001042,INS_001570,Tous risques + assistance,2021-02-26,1350.0,Volvo,9,18000.0,personnel,actif
CTR_001043,INS_001571,Au tiers,2025-04-19,297.5,Mercedes,9,11900.0,personnel,actif
CTR_001044,INS_001572,Au tiers,2025-01-13,200.0,Kia,14,3400.0,personnel,actif
CTR_001045,INS_001573,Au tiers,2025-08-12,502.5,Volvo,6,20100.0,personnel,actif
CTR_001046,INS_001574,Tiers étendu,2021-08-13,655.2,Tesla,0,11200.0,professionnel,suspendu
CTR_001047,INS_001575,Au tiers,2026-05-09,407.5,Peugeot,3,16300.0,personnel,actif
CTR_001048,INS_001576,Tous risques,2021-09-02,624.0,Volkswagen,5,8000.0,professionnel,actif
CTR_001049,INS_001579,Tiers + vol/incendie,2025-06-28,677.95,Citroën,10,14900.0,professionnel,actif
CTR_001050,INS_001581,Tiers + vol/incendie,2024-06-13,966.0,Nissan,2,27600.0,personnel,actif
CTR_001051,INS_001582,Tous risques,2022-09-06,200.0,BMW,14,1500.0,personnel,actif
CTR_001052,INS_001583,Au tiers,2026-01-28,242.5,Dacia,8,9700.0,personnel,actif
CTR_001053,INS_001584,Tiers étendu,2023-06-15,351.0,Mercedes,14,7800.0,personnel,actif
CTR_001054,INS_001585,Tous risques,2026-01-10,303.6,Renault,17,4400.0,mixte,actif
CTR_001055,INS_001586,Tous risques,2024-07-17,648.0,Dacia,4,10800.0,personnel,actif
CTR_001056,INS_001586,Tous risques,2024-01-11,483.6,Nissan,5,6200.0,professionnel,actif
CTR_001057,INS_001587,Au tiers,2023-05-22,255.0,Kia,14,10200.0,personnel,actif
CTR_001058,INS_001588,Tiers + vol/incendie,2024-11-01,329.0,Fiat,6,9400.0,personnel,actif
CTR_001059,INS_001590,Tous risques + assistance,2020-11-28,2055.0,Audi,0,27400.0,personnel,actif
CTR_001060,INS_001591,Tiers étendu,2021-08-21,200.0,Peugeot,20,3100.0,personnel,actif
CTR_001061,INS_001592,Tous risques,2020-06-13,1146.6,BMW,7,14700.0,professionnel,actif
CTR_001062,INS_001593,Au tiers,2022-05-30,367.5,Hyundai,9,14700.0,personnel,actif
CTR_001063,INS_001598,Au tiers,2024-06-16,266.5,Skoda,16,8200.0,professionnel,actif
CTR_001064,INS_001601,Tous risques + assistance,2024-01-14,1147.12,Hyundai,5,13300.0,mixte,suspendu
CTR_001065,INS_001602,Tiers étendu,2022-02-10,432.0,Citroën,2,9600.0,personnel,actif
CTR_001066,INS_001603,Tiers + vol/incendie,2023-01-02,276.5,Seat,9,7900.0,personnel,actif
CTR_001067,INS_001604,Au tiers,2025-11-21,393.87,Hyundai,11,13700.0,mixte,actif
CTR_001068,INS_001607,Tous risques + assistance,2021-03-12,1170.0,Volkswagen,6,15600.0,personnel,actif
CTR_001069,INS_001608,Tiers étendu,2023-10-08,855.0,Volkswagen,5,19000.0,personnel,suspendu
CTR_001070,INS_001609,Tiers + vol/incendie,2022-08-14,528.5,Dacia,3,15100.0,personnel,actif
CTR_001071,INS_001611,Tiers étendu,2022-11-29,432.0,BMW,8,9600.0,personnel,résilié
CTR_001072,INS_001613,Tous risques,2023-10-22,1050.0,Renault,1,17500.0,personnel,actif
CTR_001073,INS_001614,Tous risques,2025-05-26,672.0,Renault,9,11200.0,personnel,actif
CTR_001074,INS_001615,Tous risques,2021-01-29,582.0,Ford,9,9700.0,personnel,actif
CTR_001075,INS_001617,Tous risques,2021-07-10,348.0,Nissan,5,5800.0,personnel,actif
CTR_001076,INS_001618,Tous risques,2021-12-19,390.0,Opel,8,5000.0,professionnel,actif
CTR_001077,INS_001619,Tous risques,2022-08-12,528.0,Tesla,10,8800.0,personnel,actif
CTR_001078,INS_001620,Tous risques,2025-08-06,1164.0,Audi,8,19400.0,personnel,actif
CTR_001079,INS_001621,Au tiers,2025-11-04,547.5,Toyota,6,21900.0,personnel,actif
CTR_001080,INS_001622,Tous risques + assistance,2025-12-23,1365.0,Ford,6,14000.0,professionnel,actif
CTR_001081,INS_001624,Tiers étendu,2022-08-22,450.0,Hyundai,10,10000.0,personnel,actif
CTR_001082,INS_001625,Tous risques + assistance,2025-05-06,200.0,Renault,12,1500.0,personnel,actif
CTR_001083,INS_001627,Tiers + vol/incendie,2026-03-18,200.0,Peugeot,11,2300.0,personnel,actif
CTR_001084,INS_001629,Au tiers,2025-08-23,386.75,Peugeot,3,11900.0,professionnel,actif
CTR_001085,INS_001630,Tiers + vol/incendie,2020-11-10,203.0,Peugeot,9,5800.0,personnel,actif
CTR_001086,INS_001631,Tiers + vol/incendie,2025-10-15,479.5,Audi,5,13700.0,personnel,actif
CTR_001087,INS_001632,Tous risques,2022-02-23,979.8,Volkswagen,14,14200.0,mixte,actif
CTR_001088,INS_001633,Tous risques,2021-01-20,1314.0,Seat,4,21900.0,personnel,actif
CTR_001089,INS_001634,Tous risques,2022-06-19,708.0,Opel,7,11800.0,personnel,actif
CTR_001090,INS_001636,Au tiers,2025-10-17,200.0,Tesla,9,7700.0,personnel,actif
CTR_001091,INS_001637,Tiers étendu,2024-09-08,486.0,Peugeot,14,10800.0,personnel,actif
CTR_001092,INS_001638,Tiers étendu,2025-10-06,1620.45,BMW,0,27700.0,professionnel,actif
CTR_001093,INS_001638,Tous risques,2024-04-01,1294.8,Volvo,6,16600.0,professionnel,actif
CTR_001094,INS_001639,Au tiers,2023-08-23,200.0,Citroën,12,4600.0,professionnel,actif
CTR_001095,INS_001640,Tous risques,2020-09-08,744.0,Seat,4,12400.0,personnel,actif
CTR_001096,INS_001641,Au tiers,2026-02-08,200.0,Seat,15,6300.0,personnel,résilié
CTR_001097,INS_001642,Au tiers,2024-10-18,412.5,Kia,2,16500.0,personnel,actif
CTR_001098,INS_001643,Tous risques,2023-11-10,1349.4,Mercedes,5,17300.0,professionnel,actif
CTR_001099,INS_001644,Tiers étendu,2024-12-09,972.9,Jeep,6,18800.0,mixte,actif
CTR_001100,INS_001646,Tous risques,2024-10-22,282.0,Dacia,17,4700.0,personnel,actif
CTR_001101,INS_001647,Tous risques + assistance,2022-02-10,202.5,BMW,9,2700.0,personnel,résilié
CTR_001102,INS_001648,Tous risques,2024-03-22,432.0,Jeep,5,7200.0,personnel,actif
CTR_001103,INS_001649,Tous risques + assistance,2020-10-06,705.0,Volvo,3,9400.0,personnel,actif
CTR_001104,INS_001649,Tous risques,2020-10-06,972.0,Skoda,4,16200.0,personnel,actif
CTR_001105,INS_001649,Tiers étendu,2021-11-06,634.5,Fiat,5,14100.0,personnel,actif
CTR_001106,INS_001650,Tous risques,2022-06-27,390.0,Ford,13,6500.0,personnel,suspendu
CTR_001107,INS_001651,Tous risques,2022-09-15,200.0,Opel,8,800.0,mixte,actif
CTR_001108,INS_001653,Tiers étendu,2023-06-14,522.0,Dacia,3,11600.0,personnel,actif
CTR_001109,INS_001654,Au tiers,2020-11-07,200.0,Nissan,1,4900.0,personnel,actif
CTR_001110,INS_001654,Tous risques,2021-09-04,1104.0,Kia,3,18400.0,personnel,actif
CTR_001111,INS_001657,Au tiers,2022-05-18,200.0,Seat,12,3300.0,professionnel,actif
CTR_001112,INS_001660,Tiers + vol/incendie,2023-07-13,200.0,Jeep,13,5600.0,personnel,actif
CTR_001113,INS_001662,Tous risques,2024-04-28,1388.4,Dacia,2,17800.0,professionnel,actif
CTR_001114,INS_001665,Tous risques + assistance,2022-01-16,622.5,Skoda,9,8300.0,personnel,actif
CTR_001115,INS_001666,Tiers + vol/incendie,2024-04-08,200.0,Jeep,4,3600.0,personnel,actif
CTR_001116,INS_001667,Tous risques,2023-04-05,200.0,Seat,19,2000.0,personnel,actif
CTR_001117,INS_001670,Tous risques,2023-02-22,200.0,Mercedes,11,800.0,personnel,actif
CTR_001118,INS_001671,Au tiers,2022-07-05,200.0,Mercedes,15,4400.0,personnel,actif
CTR_001119,INS_001673,Tiers + vol/incendie,2020-09-11,210.0,Tesla,15,6000.0,personnel,suspendu
CTR_001120,INS_001674,Tous risques,2020-08-25,228.0,Mercedes,6,3800.0,personnel,actif
CTR_001121,INS_001675,Tous risques,2024-03-25,1452.0,BMW,0,24200.0,personnel,actif
CTR_001122,INS_001675,Tiers étendu,2021-01-05,211.5,Citroën,17,4700.0,personnel,actif
CTR_001123,INS_001676,Tous risques,2022-10-25,304.2,Audi,8,3900.0,professionnel,suspendu
CTR_001124,INS_001677,Tiers étendu,2025-12-25,558.0,Opel,14,12400.0,personnel,suspendu
CTR_001125,INS_001679,Tous risques,2022-09-07,624.0,Nissan,8,10400.0,personnel,actif
CTR_001126,INS_001681,Tiers + vol/incendie,2023-01-30,259.0,BMW,10,7400.0,personnel,actif
CTR_001127,INS_001682,Au tiers,2023-04-27,282.5,Fiat,12,11300.0,personnel,actif
CTR_001128,INS_001683,Au tiers,2025-04-16,200.0,BMW,4,800.0,personnel,actif
CTR_001129,INS_001684,Tous risques,2023-09-09,324.3,Ford,19,4700.0,mixte,actif
CTR_001130,INS_001687,Tous risques,2020-08-12,200.0,Citroën,5,800.0,personnel,actif
CTR_001131,INS_001688,Tiers étendu,2026-03-02,210.6,Tesla,3,3600.0,professionnel,actif
CTR_001132,INS_001690,Tiers + vol/incendie,2024-01-17,500.5,Audi,10,14300.0,personnel,actif
CTR_001133,INS_001690,Tiers + vol/incendie,2021-04-29,619.5,Mercedes,8,17700.0,personnel,actif
CTR_001134,INS_001692,Tous risques,2023-03-04,1583.4,Renault,0,20300.0,professionnel,actif
CTR_001135,INS_001694,Tous risques + assistance,2025-11-12,472.5,Volvo,12,6300.0,personnel,actif
CTR_001136,INS_001695,Au tiers,2021-01-05,200.0,Seat,7,6600.0,personnel,actif
CTR_001137,INS_001696,Au tiers,2025-10-12,442.0,Ford,7,13600.0,professionnel,actif
CTR_001138,INS_001698,Au tiers,2023-07-23,330.0,Ford,4,13200.0,personnel,actif
CTR_001139,INS_001700,Tous risques,2023-10-01,348.0,Citroën,1,5800.0,personnel,actif
CTR_001140,INS_001701,Tous risques,2024-08-12,200.0,Toyota,4,800.0,personnel,actif
CTR_001141,INS_001702,Tiers étendu,2023-04-19,576.0,Skoda,10,12800.0,personnel,actif
CTR_001142,INS_001703,Tiers étendu,2021-01-05,553.5,Volvo,8,12300.0,personnel,suspendu
CTR_001143,INS_001706,Tous risques + assistance,2020-12-15,322.5,Renault,14,4300.0,personnel,actif
