insured_id,compagnie,incident_type,claim_date,claim_amount,fraud_flag
INS_005870,Groupama,Dégradation volontaire,2024-05-23,6500.0,0
INS_002220,Société Générale Assurances,Incendie accidentel,2023-11-17,6400.0,1
INS_002279,AXA,Incendie criminel,2024-02-18,200.0,0
INS_002279,Aviva,Vol total du véhicule,2023-11-20,10400.0,0
INS_002796,AXA,Inondation / submersion,2025-05-19,9700.0,0
INS_002796,Allianz,Incendie criminel,2026-05-03,200.0,0
INS_002796,Groupama,Incendie criminel,2026-03-16,1600.0,0
INS_000951,BNP Paribas Cardif,Collision simple,2024-05-15,12300.0,1
INS_000951,Allianz,Tentative de vol avec dégradation,2025-11-28,3700.0,1
INS_000951,BNP Paribas Cardif,Dégradation volontaire,2023-12-23,8600.0,0
INS_004910,BNP Paribas Cardif,Tentative de vol avec dégradation,2024-10-06,5900.0,0
INS_004910,Generali,Bris de glace,2024-09-24,5300.0,0
INS_004910,AXA,Incendie criminel,2024-04-23,3200.0,0
INS_003087,Maif,Inondation / submersion,2024-06-12,2900.0,1
INS_002365,Allianz,Vol total du véhicule,2024-03-18,6200.0,1
INS_002365,Maif,Inondation / submersion,2023-07-27,8300.0,1
INS_002365,AXA,Incendie criminel,2025-06-30,6500.0,0
INS_004718,AXA,Inondation / submersion,2025-07-15,7200.0,0
INS_005576,BNP Paribas Cardif,Vol à la roulette,2024-11-20,8400.0,0
INS_001956,Aviva,Accident corporel seul conducteur,2024-08-11,2600.0,0
INS_000205,AXA,Dégradation volontaire,2026-03-19,4900.0,0
INS_003117,AXA,Collision simple,2025-08-20,4300.0,0
INS_003117,Maif,Collision avec animal,2025-06-05,9800.0,0
INS_003488,Macif,Bris de glace,2025-03-09,7100.0,0
INS_000535,Aviva,Collision multi-véhicules,2023-07-16,4200.0,0
INS_000535,BNP Paribas Cardif,Dommages grêle,2023-09-19,5900.0,0
INS_005053,Aviva,Inondation / submersion,2023-09-29,9500.0,0
INS_005053,Generali,Dégradation volontaire,2024-05-21,13500.0,0
INS_005053,Allianz,Dommages grêle,2023-11-16,10400.0,0
INS_005053,AXA,Stationnement endommagé,2024-05-15,1600.0,0
INS_000113,Aviva,Incendie criminel,2024-12-01,9100.0,1
INS_000113,Allianz,Collision avec animal,2024-09-14,5600.0,0
INS_005787,Allianz,Collision avec piéton,2023-12-11,2600.0,1
INS_005787,Maif,Vol à la roulette,2024-09-25,6400.0,0
INS_005787,Macif,Incendie accidentel,2025-01-10,5700.0,1
INS_005787,Maif,Vol à la roulette,2025-01-04,2600.0,1
INS_003923,Macif,Bris de glace,2024-08-08,4600.0,0
INS_003923,Aviva,Bris de glace,2024-01-23,8900.0,0
INS_003923,Macif,Incendie criminel,2026-05-07,11000.0,0
INS_005352,Aviva,Stationnement endommagé,2024-03-23,1200.0,1
INS_005352,Allianz,Incendie accidentel,2025-02-27,2100.0,0
INS_002226,Macif,Dommages grêle,2026-04-22,6800.0,1
INS_002226,AXA,Incendie criminel,2023-06-16,11500.0,0
INS_004241,Groupama,Incendie accidentel,2026-02-14,5700.0,0
INS_004241,AXA,Incendie criminel,2024-06-22,11100.0,0
INS_004241,Groupama,Vol total du véhicule,2026-02-08,6200.0,1
INS_004241,Société Générale Assurances,Dommages grêle,2026-01-26,8300.0,0
INS_004241,AXA,Incendie criminel,2024-12-02,2300.0,0
INS_002404,Generali,Collision simple,2025-07-08,12200.0,0
INS_002404,AXA,Vol total du véhicule,2025-03-05,4100.0,0
INS_001344,BNP Paribas Cardif,Dommages grêle,2023-10-02,200.0,0
INS_001344,Macif,Tentative de vol avec dégradation,2025-01-10,7300.0,0
INS_002623,Macif,Collision avec animal,2023-08-07,200.0,1
INS_001323,Allianz,Vol total du véhicule,2026-01-24,2900.0,0
INS_002202,Generali,Incendie criminel,2025-12-05,8700.0,1
INS_003352,Aviva,Tentative de vol avec dégradation,2025-11-17,4900.0,0
INS_003802,AXA,Vol total du véhicule,2023-10-16,3600.0,0
INS_000978,Groupama,Collision avec piéton,2025-03-23,6300.0,1
INS_000978,Société Générale Assurances,Collision avec piéton,2026-01-28,8200.0,1
INS_000978,BNP Paribas Cardif,Stationnement endommagé,2024-07-02,4200.0,0
INS_004912,Aviva,Stationnement endommagé,2025-07-03,7900.0,0
INS_001786,Macif,Bris de glace,2026-04-11,6400.0,0
INS_000511,Generali,Inondation / submersion,2025-09-13,3900.0,1
INS_003136,Groupama,Collision avec piéton,2025-05-19,4600.0,0
INS_003136,Groupama,Dommages grêle,2024-06-28,6500.0,1
INS_005331,Groupama,Dommages grêle,2026-01-13,6000.0,1
INS_002429,Société Générale Assurances,Stationnement endommagé,2023-07-14,9400.0,1
INS_002429,Maif,Incendie criminel,2025-08-10,3200.0,0
INS_002429,Groupama,Incendie criminel,2024-06-15,300.0,1
INS_002429,Maif,Collision avec animal,2024-08-13,200.0,0
INS_002429,Macif,Incendie criminel,2024-05-12,9700.0,0
INS_003995,Generali,Collision avec piéton,2024-11-19,5800.0,0
INS_001629,Maif,Stationnement endommagé,2025-03-21,7300.0,1
INS_004752,Allianz,Collision multi-véhicules,2025-12-15,4300.0,0
INS_004752,Groupama,Accident corporel seul conducteur,2023-09-20,5300.0,0
INS_005841,BNP Paribas Cardif,Inondation / submersion,2023-12-18,6600.0,0
INS_004334,Macif,Accident corporel seul conducteur,2024-09-29,1000.0,0
INS_004334,Société Générale Assurances,Inondation / submersion,2025-03-05,1100.0,0
INS_004334,Maif,Collision multi-véhicules,2025-01-15,6600.0,1
INS_003927,AXA,Incendie accidentel,2023-06-15,200.0,0
INS_002890,Macif,Vol à la roulette,2024-04-24,5100.0,0
INS_002890,Generali,Accident corporel seul conducteur,2024-05-23,2600.0,0
INS_001578,Maif,Stationnement endommagé,2024-08-19,300.0,0
INS_001578,Maif,Collision multi-véhicules,2023-10-29,6300.0,1
INS_001578,Macif,Dommages grêle,2026-01-07,7500.0,0
INS_001578,BNP Paribas Cardif,Incendie criminel,2024-05-16,3100.0,0
INS_005629,Maif,Collision simple,2026-01-01,8800.0,1
INS_004371,Société Générale Assurances,Stationnement endommagé,2023-09-17,1300.0,0
INS_004371,AXA,Collision avec piéton,2026-05-23,6000.0,0
INS_004371,Société Générale Assurances,Vol à la roulette,2023-05-26,200.0,1
INS_004622,Macif,Collision simple,2025-02-08,8400.0,0
INS_004622,AXA,Collision multi-véhicules,2026-01-27,6900.0,0
INS_004588,AXA,Collision avec piéton,2024-06-19,7200.0,1
INS_004588,Société Générale Assurances,Collision multi-véhicules,2024-12-27,3000.0,0
INS_001670,Generali,Inondation / submersion,2024-10-16,1100.0,0
INS_001327,Société Générale Assurances,Collision avec piéton,2026-03-30,200.0,0
INS_002239,AXA,Incendie criminel,2025-10-16,200.0,0
INS_002239,Generali,Incendie criminel,2023-09-22,9200.0,0
INS_001708,Macif,Collision avec piéton,2024-06-11,6200.0,1
INS_002699,BNP Paribas Cardif,Collision multi-véhicules,2026-03-08,4400.0,0
INS_002699,BNP Paribas Cardif,Vol total du véhicule,2023-11-26,6400.0,1
INS_004936,Generali,Bris de glace,2023-09-30,900.0,0
INS_004936,Allianz,Collision avec animal,2024-01-05,1000.0,1
INS_002960,Aviva,Dommages grêle,2024-07-14,800.0,0
INS_000930,Groupama,Inondation / submersion,2024-12-17,8200.0,0
INS_000930,Maif,Collision simple,2025-09-23,1500.0,0
INS_000930,Macif,Inondation / submersion,2023-07-31,10100.0,1
INS_000930,Macif,Incendie criminel,2026-02-22,3200.0,0
INS_005793,BNP Paribas Cardif,Incendie criminel,2023-12-26,2200.0,0
INS_005793,Allianz,Collision multi-véhicules,2024-10-09,2000.0,0
INS_001563,AXA,Collision multi-véhicules,2025-06-10,8800.0,1
INS_005965,BNP Paribas Cardif,Vol à la roulette,2023-08-11,200.0,0
INS_005965,Aviva,Incendie criminel,2025-05-31,2400.0,0
INS_005965,Allianz,Dommages grêle,2025-04-21,10400.0,0
INS_005965,Generali,Dégradation volontaire,2026-01-23,5600.0,1
INS_000567,Société Générale Assurances,Incendie criminel,2025-02-27,6000.0,0
INS_000567,Allianz,Dégradation volontaire,2025-07-24,1500.0,0
INS_003347,Maif,Inondation / submersion,2023-06-02,8100.0,0
INS_003347,BNP Paribas Cardif,Vol total du véhicule,2026-05-13,2000.0,0
INS_003347,Aviva,Vol à la roulette,2024-11-19,9400.0,0
INS_004896,Allianz,Vol total du véhicule,2024-07-26,5800.0,1
INS_004896,AXA,Collision simple,2023-09-18,200.0,0
INS_003054,Allianz,Vol total du véhicule,2023-10-01,1200.0,1
INS_003054,Macif,Stationnement endommagé,2024-02-20,1200.0,0
INS_003054,Aviva,Collision multi-véhicules,2025-11-28,5300.0,1
INS_003054,Generali,Collision avec piéton,2025-03-18,6600.0,0
INS_003054,BNP Paribas Cardif,Dégradation volontaire,2025-04-25,6100.0,0
INS_002199,AXA,Collision avec piéton,2025-02-16,3800.0,0
INS_001609,Maif,Stationnement endommagé,2025-12-23,1300.0,0
INS_001609,Aviva,Vol à la roulette,2025-03-07,5600.0,0
INS_001093,Maif,Incendie accidentel,2024-10-18,3800.0,0
INS_002005,Aviva,Incendie criminel,2025-04-19,200.0,1
INS_001503,AXA,Collision simple,2026-03-09,6600.0,0
INS_002260,Generali,Dégradation volontaire,2025-06-26,9000.0,0
INS_003403,Société Générale Assurances,Collision multi-véhicules,2026-03-15,2000.0,0
INS_003403,AXA,Collision avec animal,2026-02-18,10400.0,0
INS_003403,BNP Paribas Cardif,Collision avec piéton,2025-12-19,7000.0,0
INS_005701,Aviva,Collision multi-véhicules,2024-01-22,3000.0,1
INS_005701,Macif,Incendie criminel,2024-12-16,4400.0,0
INS_005813,Generali,Collision avec piéton,2024-11-08,11900.0,1
INS_002874,AXA,Collision avec piéton,2025-01-07,7700.0,0
INS_002917,BNP Paribas Cardif,Bris de glace,2024-12-14,8100.0,0
INS_002917,Groupama,Dégradation volontaire,2024-06-15,1100.0,1
INS_001011,Allianz,Vol total du véhicule,2025-11-19,13500.0,0
INS_001011,Generali,Vol total du véhicule,2024-12-08,600.0,0
INS_003428,BNP Paribas Cardif,Dommages grêle,2025-08-07,900.0,1
INS_003428,BNP Paribas Cardif,Bris de glace,2026-04-15,10900.0,0
INS_003428,Generali,Stationnement endommagé,2025-01-29,5400.0,0
INS_005056,Aviva,Stationnement endommagé,2025-03-29,7100.0,0
INS_005056,Groupama,Dégradation volontaire,2024-08-02,2500.0,0
INS_005056,Generali,Bris de glace,2025-05-09,1600.0,0
INS_004066,Groupama,Bris de glace,2025-01-13,11100.0,1
INS_004519,Maif,Collision simple,2025-09-12,11400.0,0
INS_004519,Allianz,Vol total du véhicule,2025-09-22,4000.0,1
INS_004519,Macif,Vol à la roulette,2026-04-22,3600.0,0
INS_004232,AXA,Collision multi-véhicules,2024-10-19,3800.0,1
INS_001599,Maif,Dommages grêle,2025-06-27,4000.0,1
INS_001599,AXA,Collision simple,2023-07-21,8300.0,0
INS_001599,Macif,Collision simple,2026-02-15,10400.0,0
INS_004070,Allianz,Dommages grêle,2025-02-07,10200.0,1
INS_003880,Groupama,Bris de glace,2025-05-01,200.0,1
INS_003880,Aviva,Collision avec piéton,2024-10-22,2000.0,0
INS_003948,AXA,Inondation / submersion,2024-11-20,7700.0,0
INS_003948,Allianz,Tentative de vol avec dégradation,2024-04-01,200.0,0
INS_001294,Maif,Tentative de vol avec dégradation,2025-02-22,3700.0,0
INS_001294,BNP Paribas Cardif,Dégradation volontaire,2025-03-26,9200.0,0
INS_001294,BNP Paribas Cardif,Bris de glace,2025-09-30,4900.0,0
INS_005574,BNP Paribas Cardif,Vol total du véhicule,2025-07-31,1000.0,1
INS_005574,BNP Paribas Cardif,Accident corporel seul conducteur,2025-11-13,3500.0,0
INS_005574,Groupama,Dégradation volontaire,2025-09-28,4500.0,0
INS_005574,AXA,Collision avec animal,2024-05-02,6300.0,0
INS_002524,Aviva,Bris de glace,2025-06-13,1200.0,1
INS_001885,Maif,Bris de glace,2025-04-29,2100.0,0
INS_004610,Generali,Stationnement endommagé,2024-02-26,8200.0,0
INS_004610,BNP Paribas Cardif,Vol à la roulette,2025-10-18,6400.0,1
INS_004078,Groupama,Incendie accidentel,2024-03-24,6000.0,0
INS_000990,Generali,Incendie criminel,2025-12-12,7400.0,0
INS_004113,Maif,Vol total du véhicule,2023-07-12,200.0,0
INS_004201,Generali,Collision avec piéton,2024-08-09,3000.0,0
INS_004496,Maif,Inondation / submersion,2026-02-11,6800.0,0
INS_002237,AXA,Collision avec animal,2023-11-28,3900.0,0
INS_002237,Macif,Incendie criminel,2024-09-03,9100.0,0
INS_005892,Macif,Collision simple,2024-07-21,1800.0,0
INS_005892,AXA,Tentative de vol avec dégradation,2025-09-17,5600.0,0
INS_003813,BNP Paribas Cardif,Collision multi-véhicules,2024-06-05,5900.0,0
INS_003813,AXA,Stationnement endommagé,2025-05-11,500.0,0
INS_000911,Generali,Collision avec piéton,2024-04-16,4300.0,0
INS_000911,Allianz,Collision multi-véhicules,2024-10-02,2800.0,0
INS_003080,BNP Paribas Cardif,Incendie accidentel,2024-06-17,3700.0,0
INS_003080,Maif,Tentative de vol avec dégradation,2025-02-06,700.0,0
INS_003080,Maif,Vol total du véhicule,2025-06-19,6300.0,0
INS_003080,Aviva,Accident corporel seul conducteur,2023-06-28,5300.0,1
INS_005117,Groupama,Vol à la roulette,2025-10-19,600.0,0
INS_003486,BNP Paribas Cardif,Dommages grêle,2024-03-04,8700.0,0
INS_003486,Allianz,Tentative de vol avec dégradation,2024-06-02,6300.0,1
INS_002592,Aviva,Incendie criminel,2025-05-09,6000.0,1
INS_003410,Aviva,Dégradation volontaire,2024-12-10,9200.0,0
INS_003410,Aviva,Tentative de vol avec dégradation,2026-02-28,1900.0,0
INS_003410,BNP Paribas Cardif,Stationnement endommagé,2024-12-11,7200.0,0
INS_002309,Macif,Collision multi-véhicules,2026-04-06,6000.0,0
INS_002911,Aviva,Inondation / submersion,2025-04-22,3000.0,1
INS_002911,BNP Paribas Cardif,Vol à la roulette,2025-12-25,200.0,0
INS_002945,Allianz,Tentative de vol avec dégradation,2025-08-14,6000.0,0
INS_002945,Groupama,Collision multi-véhicules,2024-10-13,6200.0,0
INS_002945,Allianz,Tentative de vol avec dégradation,2025-03-20,1900.0,0
INS_002945,AXA,Dommages grêle,2025-09-29,2000.0,0
INS_002945,Groupama,Dégradation volontaire,2026-04-18,6400.0,0
INS_005344,Groupama,Stationnement endommagé,2024-06-27,12000.0,0
INS_005344,Groupama,Incendie criminel,2025-12-18,900.0,1
INS_005344,BNP Paribas Cardif,Stationnement endommagé,2024-09-30,5300.0,0
INS_004908,Macif,Stationnement endommagé,2025-08-31,200.0,1
INS_001330,Allianz,Vol total du véhicule,2026-03-01,14100.0,0
INS_004268,BNP Paribas Cardif,Collision avec piéton,2024-11-20,5000.0,1
INS_004268,Société Générale Assurances,Dégradation volontaire,2024-08-24,5600.0,0
INS_002137,Generali,Stationnement endommagé,2026-05-10,200.0,0
INS_002137,Groupama,Tentative de vol avec dégradation,2025-01-20,200.0,0
INS_002137,BNP Paribas Cardif,Stationnement endommagé,2024-07-13,8200.0,1
INS_002137,Generali,Dommages grêle,2024-12-22,200.0,0
INS_005752,Allianz,Dommages grêle,2026-05-21,200.0,0
INS_001665,Aviva,Collision avec piéton,2024-01-20,5300.0,0
INS_002182,Generali,Collision multi-véhicules,2024-04-26,10600.0,0
INS_003990,AXA,Dommages grêle,2023-07-07,8100.0,0
INS_003544,Société Générale Assurances,Collision avec animal,2025-12-02,7700.0,0
INS_003544,Generali,Vol à la roulette,2025-06-23,8800.0,0
INS_004898,Maif,Dégradation volontaire,2023-07-27,200.0,0
INS_004898,Groupama,Incendie criminel,2024-09-22,7500.0,0
INS_004898,Macif,Vol total du véhicule,2025-05-29,1200.0,0
INS_003289,Allianz,Bris de glace,2025-10-25,6600.0,0
INS_002456,Generali,Inondation / submersion,2025-12-01,8900.0,0
INS_002456,Maif,Bris de glace,2024-10-17,9500.0,1
INS_002456,BNP Paribas Cardif,Collision multi-véhicules,2024-07-24,2400.0,0
INS_003039,BNP Paribas Cardif,Incendie criminel,2026-01-14,200.0,0
INS_003039,BNP Paribas Cardif,Stationnement endommagé,2025-06-15,3600.0,0
INS_003039,AXA,Inondation / submersion,2025-12-23,200.0,0
INS_002183,Allianz,Vol à la roulette,2024-05-06,5800.0,0
INS_002509,AXA,Collision avec animal,2023-06-22,5400.0,1
INS_002509,BNP Paribas Cardif,Vol total du véhicule,2025-04-11,2300.0,1
INS_002509,Generali,Accident corporel seul conducteur,2024-11-15,2600.0,0
INS_002509,AXA,Collision multi-véhicules,2024-12-31,1100.0,1
INS_000004,AXA,Collision avec piéton,2024-07-24,200.0,0
INS_000004,Generali,Accident corporel seul conducteur,2023-11-13,200.0,0
INS_005858,Aviva,Accident corporel seul conducteur,2023-12-21,1300.0,1
INS_005858,Groupama,Incendie criminel,2025-07-18,6400.0,0
INS_005858,Generali,Collision avec animal,2024-11-25,7500.0,0
INS_005858,Macif,Vol à la roulette,2024-03-30,6500.0,0
INS_005858,Groupama,Dégradation volontaire,2024-02-08,7100.0,0
INS_003220,Groupama,Bris de glace,2023-12-19,7400.0,0
INS_003220,Maif,Dégradation volontaire,2025-02-21,2000.0,0
INS_003220,Macif,Collision avec animal,2025-03-18,2100.0,0
INS_003220,Groupama,Vol à la roulette,2023-10-15,8600.0,0
INS_004242,Allianz,Collision simple,2025-01-22,5000.0,1
INS_005540,BNP Paribas Cardif,Bris de glace,2025-06-11,1100.0,1
INS_004847,BNP Paribas Cardif,Dommages grêle,2023-07-12,4100.0,0
INS_004847,Société Générale Assurances,Dégradation volontaire,2023-12-17,6900.0,0
INS_002457,Generali,Tentative de vol avec dégradation,2023-08-29,11400.0,0
INS_002457,AXA,Dégradation volontaire,2026-05-25,200.0,0
INS_002457,Aviva,Bris de glace,2023-10-24,3700.0,1
INS_001225,Groupama,Collision multi-véhicules,2025-11-11,8600.0,0
INS_001225,Allianz,Dommages grêle,2025-10-20,3100.0,1
INS_001225,AXA,Accident corporel seul conducteur,2024-05-05,6500.0,1
INS_002786,Generali,Bris de glace,2023-11-15,4900.0,0
INS_001776,Aviva,Collision simple,2024-02-10,3400.0,1
INS_001776,Groupama,Collision avec animal,2025-06-25,7700.0,0
INS_001324,Aviva,Dégradation volontaire,2025-07-13,8200.0,0
INS_004221,Aviva,Incendie criminel,2025-10-28,6900.0,1
INS_004221,Allianz,Collision avec piéton,2024-04-02,7200.0,0
INS_001547,Allianz,Accident corporel seul conducteur,2024-09-30,3100.0,1
INS_001547,Aviva,Incendie accidentel,2024-03-08,10700.0,0
INS_005430,Société Générale Assurances,Incendie criminel,2025-06-20,8300.0,1
INS_005430,Allianz,Collision avec animal,2023-12-18,7500.0,1
INS_004767,Aviva,Stationnement endommagé,2026-04-21,1300.0,1
INS_004767,Allianz,Vol total du véhicule,2024-02-19,5800.0,0
INS_001903,BNP Paribas Cardif,Incendie criminel,2024-11-04,200.0,1
INS_001903,BNP Paribas Cardif,Tentative de vol avec dégradation,2023-08-16,5500.0,1
INS_000045,Macif,Inondation / submersion,2024-09-01,12800.0,1
INS_005127,AXA,Stationnement endommagé,2025-03-27,8300.0,0
INS_004533,Société Générale Assurances,Tentative de vol avec dégradation,2026-01-21,5900.0,0
INS_000247,BNP Paribas Cardif,Collision multi-véhicules,2025-02-25,2300.0,1
INS_000602,Maif,Collision avec piéton,2025-07-12,6400.0,1
INS_000804,Groupama,Incendie accidentel,2024-05-04,5800.0,0
INS_000804,Generali,Vol à la roulette,2024-06-06,7600.0,1
INS_005528,Allianz,Vol total du véhicule,2024-10-01,4100.0,0
INS_005528,Aviva,Incendie criminel,2026-05-13,1700.0,1
INS_005528,Société Générale Assurances,Collision avec piéton,2026-02-19,200.0,0
INS_005528,Aviva,Tentative de vol avec dégradation,2023-11-05,5400.0,0
INS_005528,AXA,Collision avec animal,2023-07-09,200.0,1
INS_004009,Macif,Collision multi-véhicules,2023-09-27,6500.0,1
INS_004009,Groupama,Collision simple,2024-02-25,5700.0,1
INS_005644,Aviva,Collision avec piéton,2023-12-25,11600.0,0
INS_000929,Groupama,Dégradation volontaire,2026-04-27,9200.0,0
INS_000929,BNP Paribas Cardif,Inondation / submersion,2024-03-11,9400.0,1
INS_000929,AXA,Bris de glace,2026-03-13,1300.0,0
INS_001555,Société Générale Assurances,Stationnement endommagé,2024-06-24,1700.0,0
INS_004651,AXA,Tentative de vol avec dégradation,2024-03-21,5600.0,0
INS_004651,AXA,Collision avec animal,2024-10-22,1200.0,0
INS_004651,Groupama,Incendie criminel,2024-07-28,200.0,1
INS_004651,Allianz,Collision avec animal,2025-09-11,4400.0,0
INS_004453,Aviva,Bris de glace,2023-09-21,200.0,0
INS_004453,Maif,Dégradation volontaire,2025-02-01,9200.0,1
INS_001550,Maif,Collision multi-véhicules,2026-03-07,10400.0,0
INS_000140,Aviva,Vol à la roulette,2025-03-10,900.0,1
INS_000140,Generali,Incendie accidentel,2026-04-08,7400.0,1
INS_001347,BNP Paribas Cardif,Incendie accidentel,2023-11-03,9100.0,0
INS_001347,Generali,Accident corporel seul conducteur,2025-06-05,200.0,0
INS_000294,AXA,Incendie accidentel,2025-08-31,900.0,1
INS_000240,Maif,Collision avec piéton,2023-06-10,7600.0,0
INS_000240,Groupama,Dommages grêle,2024-08-26,1000.0,0
INS_000240,Allianz,Collision avec animal,2023-06-27,200.0,1
INS_002899,Aviva,Vol total du véhicule,2025-08-08,2700.0,0
INS_003507,Aviva,Collision multi-véhicules,2023-09-16,3000.0,1
INS_003507,Allianz,Incendie accidentel,2023-11-10,5100.0,0
INS_005479,Macif,Inondation / submersion,2026-01-02,4500.0,0
