contract_id,insured_id,role
CTR_001298,INS_001926,souscripteur principal
CTR_001299,INS_001928,souscripteur principal
CTR_001299,INS_004427,conducteur secondaire
CTR_001300,INS_001930,souscripteur principal
CTR_001301,INS_001935,souscripteur principal
CTR_001301,INS_002370,enfant
CTR_001302,INS_001936,souscripteur principal
CTR_001303,INS_001938,souscripteur principal
CTR_001304,INS_001939,souscripteur principal
CTR_001304,INS_001604,enfant
CTR_001305,INS_001943,souscripteur principal
CTR_001306,INS_001944,souscripteur principal
CTR_001307,INS_001945,souscripteur principal
CTR_001307,INS_005987,conducteur secondaire
CTR_001308,INS_001946,souscripteur principal
CTR_001309,INS_001950,souscripteur principal
CTR_001309,INS_002098,enfant
CTR_001310,INS_001952,souscripteur principal
CTR_001310,INS_002096,conducteur secondaire
CTR_001310,INS_004179,conjoint
CTR_001311,INS_001953,souscripteur principal
CTR_001311,INS_003362,enfant
CTR_001312,INS_001955,souscripteur principal
CTR_001313,INS_001957,souscripteur principal
CTR_001313,INS_000060,conducteur secondaire
CTR_001314,INS_001958,souscripteur principal
CTR_001315,INS_001959,souscripteur principal
CTR_001315,INS_004571,conducteur secondaire
CTR_001316,INS_001960,souscripteur principal
CTR_001316,INS_005776,enfant
CTR_001316,INS_005502,conjoint
CTR_001317,INS_001961,souscripteur principal
CTR_001318,INS_001964,souscripteur principal
CTR_001319,INS_001965,souscripteur principal
CTR_001320,INS_001966,souscripteur principal
CTR_001321,INS_001968,souscripteur principal
CTR_001322,INS_001969,souscripteur principal
CTR_001323,INS_001971,souscripteur principal
CTR_001323,INS_000989,conducteur secondaire
CTR_001324,INS_001973,souscripteur principal
CTR_001324,INS_001054,conjoint
CTR_001325,INS_001975,souscripteur principal
CTR_001325,INS_001416,conducteur secondaire
CTR_001325,INS_002748,enfant
CTR_001326,INS_001976,souscripteur principal
CTR_001327,INS_001978,souscripteur principal
CTR_001328,INS_001979,souscripteur principal
CTR_001328,INS_005096,enfant
CTR_001329,INS_001982,souscripteur principal
CTR_001330,INS_001983,souscripteur principal
CTR_001330,INS_003796,conducteur secondaire
CTR_001331,INS_001984,souscripteur principal
CTR_001332,INS_001985,souscripteur principal
CTR_001333,INS_001987,souscripteur principal
CTR_001334,INS_001988,souscripteur principal
CTR_001335,INS_001990,souscripteur principal
CTR_001335,INS_002180,conducteur secondaire
CTR_001335,INS_001039,conducteur secondaire
CTR_001336,INS_001991,souscripteur principal
CTR_001337,INS_001992,souscripteur principal
CTR_001338,INS_001994,souscripteur principal
CTR_001339,INS_001995,souscripteur principal
CTR_001339,INS_000501,conducteur secondaire
CTR_001339,INS_005395,conjoint
CTR_001340,INS_002001,souscripteur principal
CTR_001340,INS_002828,enfant
CTR_001341,INS_002002,souscripteur principal
CTR_001342,INS_002003,souscripteur principal
CTR_001343,INS_002004,souscripteur principal
CTR_001344,INS_002005,souscripteur principal
CTR_001345,INS_002007,souscripteur principal
CTR_001346,INS_002008,souscripteur principal
CTR_001346,INS_004466,conducteur secondaire
CTR_001347,INS_002010,souscripteur principal
CTR_001347,INS_003609,enfant
CTR_001348,INS_002011,souscripteur principal
CTR_001349,INS_002012,souscripteur principal
CTR_001349,INS_000719,enfant
CTR_001350,INS_002013,souscripteur principal
CTR_001351,INS_002014,souscripteur principal
CTR_001352,INS_002015,souscripteur principal
CTR_001352,INS_005041,conjoint
CTR_001353,INS_002018,souscripteur principal
CTR_001353,INS_000547,enfant
CTR_001353,INS_005765,conducteur secondaire
CTR_001354,INS_002020,souscripteur principal
CTR_001355,INS_002021,souscripteur principal
CTR_001355,INS_000176,conducteur secondaire
CTR_001356,INS_002022,souscripteur principal
CTR_001357,INS_002022,souscripteur principal
CTR_001358,INS_002023,souscripteur principal
CTR_001359,INS_002023,souscripteur principal
CTR_001360,INS_002024,souscripteur principal
CTR_001361,INS_002025,souscripteur principal
CTR_001361,INS_003065,conjoint
CTR_001362,INS_002026,souscripteur principal
CTR_001362,INS_003449,conducteur secondaire
CTR_001363,INS_002027,souscripteur principal
CTR_001364,INS_002029,souscripteur principal
CTR_001364,INS_005039,conducteur secondaire
CTR_001365,INS_002031,souscripteur principal
CTR_001365,INS_001779,enfant
CTR_001366,INS_002031,souscripteur principal
CTR_001366,INS_005514,conjoint
CTR_001366,INS_003748,conducteur secondaire
CTR_001367,INS_002031,souscripteur principal
CTR_001368,INS_002033,souscripteur principal
CTR_001369,INS_002034,souscripteur principal
CTR_001370,INS_002036,souscripteur principal
CTR_001371,INS_002038,souscripteur principal
CTR_001372,INS_002039,souscripteur principal
CTR_001373,INS_002040,souscripteur principal
CTR_001374,INS_002041,souscripteur principal
CTR_001374,INS_000851,conducteur secondaire
CTR_001375,INS_002042,souscripteur principal
CTR_001376,INS_002046,souscripteur principal
CTR_001377,INS_002048,souscripteur principal
CTR_001378,INS_002048,souscripteur principal
CTR_001378,INS_002844,enfant
CTR_001379,INS_002049,souscripteur principal
CTR_001380,INS_002050,souscripteur principal
CTR_001380,INS_002273,conducteur secondaire
CTR_001380,INS_000479,conducteur secondaire
CTR_001381,INS_002051,souscripteur principal
CTR_001382,INS_002058,souscripteur principal
CTR_001383,INS_002062,souscripteur principal
CTR_001384,INS_002062,souscripteur principal
CTR_001385,INS_002064,souscripteur principal
CTR_001385,INS_003454,enfant
CTR_001386,INS_002064,souscripteur principal
CTR_001387,INS_002065,souscripteur principal
CTR_001387,INS_004660,conjoint
CTR_001388,INS_002069,souscripteur principal
CTR_001388,INS_003765,conjoint
CTR_001388,INS_003428,conducteur secondaire
CTR_001389,INS_002069,souscripteur principal
CTR_001390,INS_002071,souscripteur principal
CTR_001390,INS_004975,enfant
CTR_001391,INS_002072,souscripteur principal
CTR_001392,INS_002075,souscripteur principal
CTR_001393,INS_002076,souscripteur principal
CTR_001394,INS_002078,souscripteur principal
CTR_001395,INS_002079,souscripteur principal
CTR_001395,INS_003666,conjoint
CTR_001395,INS_003414,conducteur secondaire
CTR_001396,INS_002080,souscripteur principal
CTR_001397,INS_002081,souscripteur principal
CTR_001398,INS_002082,souscripteur principal
CTR_001398,INS_001042,conducteur secondaire
CTR_001399,INS_002082,souscripteur principal
CTR_001400,INS_002083,souscripteur principal
CTR_001401,INS_002084,souscripteur principal
CTR_001401,INS_001119,conducteur secondaire
CTR_001402,INS_002085,souscripteur principal
CTR_001402,INS_000045,conjoint
CTR_001403,INS_002087,souscripteur principal
CTR_001404,INS_002088,souscripteur principal
CTR_001404,INS_004513,conjoint
CTR_001404,INS_001752,conjoint
CTR_001405,INS_002089,souscripteur principal
CTR_001406,INS_002090,souscripteur principal
CTR_001406,INS_005273,enfant
CTR_001407,INS_002092,souscripteur principal
CTR_001407,INS_000423,conjoint
CTR_001408,INS_002096,souscripteur principal
CTR_001409,INS_002097,souscripteur principal
CTR_001409,INS_001825,conjoint
CTR_001410,INS_002098,souscripteur principal
CTR_001411,INS_002099,souscripteur principal
CTR_001411,INS_005922,conducteur secondaire
CTR_001411,INS_003859,enfant
CTR_001412,INS_002100,souscripteur principal
CTR_001413,INS_002101,souscripteur principal
CTR_001413,INS_000770,enfant
CTR_001414,INS_002102,souscripteur principal
CTR_001414,INS_005886,conducteur secondaire
CTR_001415,INS_002103,souscripteur principal
CTR_001416,INS_002103,souscripteur principal
CTR_001417,INS_002104,souscripteur principal
CTR_001418,INS_002106,souscripteur principal
CTR_001419,INS_002107,souscripteur principal
CTR_001420,INS_002109,souscripteur principal
CTR_001421,INS_002110,souscripteur principal
CTR_001421,INS_001456,enfant
CTR_001422,INS_002110,souscripteur principal
CTR_001423,INS_002111,souscripteur principal
CTR_001424,INS_002112,souscripteur principal
CTR_001425,INS_002116,souscripteur principal
CTR_001426,INS_002117,souscripteur principal
CTR_001427,INS_002117,souscripteur principal
CTR_001428,INS_002119,souscripteur principal
CTR_001428,INS_001940,conjoint
CTR_001429,INS_002121,souscripteur principal
CTR_001430,INS_002123,souscripteur principal
CTR_001431,INS_002124,souscripteur principal
CTR_001432,INS_002125,souscripteur principal
CTR_001433,INS_002125,souscripteur principal
CTR_001433,INS_004809,conducteur secondaire
CTR_001434,INS_002126,souscripteur principal
CTR_001435,INS_002128,souscripteur principal
CTR_001435,INS_003825,conjoint
CTR_001435,INS_003099,conducteur secondaire
CTR_001436,INS_002130,souscripteur principal
CTR_001437,INS_002133,souscripteur principal
CTR_001438,INS_002135,souscripteur principal
CTR_001438,INS_001700,conjoint
CTR_001439,INS_002136,souscripteur principal
CTR_001440,INS_002138,souscripteur principal
CTR_001441,INS_002139,souscripteur principal
CTR_001441,INS_005841,enfant
CTR_001441,INS_000380,conducteur secondaire
CTR_001442,INS_002140,souscripteur principal
CTR_001443,INS_002141,souscripteur principal
CTR_001444,INS_002143,souscripteur principal
CTR_001444,INS_000686,enfant
CTR_001445,INS_002144,souscripteur principal
CTR_001445,INS_002740,conducteur secondaire
CTR_001446,INS_002145,souscripteur principal
CTR_001447,INS_002146,souscripteur principal
CTR_001447,INS_005515,conjoint
CTR_001447,INS_001097,conducteur secondaire
CTR_001448,INS_002147,souscripteur principal
CTR_001449,INS_002148,souscripteur principal
CTR_001450,INS_002149,souscripteur principal
CTR_001451,INS_002151,souscripteur principal
CTR_001451,INS_005673,conjoint
CTR_001451,INS_002379,conjoint
CTR_001452,INS_002152,souscripteur principal
CTR_001452,INS_000639,conducteur secondaire
CTR_001453,INS_002153,souscripteur principal
CTR_001454,INS_002155,souscripteur principal
CTR_001455,INS_002157,souscripteur principal
CTR_001455,INS_002181,enfant
CTR_001456,INS_002158,souscripteur principal
CTR_001456,INS_005157,conducteur secondaire
CTR_001457,INS_002158,souscripteur principal
CTR_001457,INS_003580,enfant
CTR_001458,INS_002159,souscripteur principal
CTR_001459,INS_002160,souscripteur principal
CTR_001460,INS_002163,souscripteur principal
CTR_001460,INS_001234,conducteur secondaire
CTR_001461,INS_002164,souscripteur principal
CTR_001462,INS_002166,souscripteur principal
CTR_001463,INS_002171,souscripteur principal
CTR_001464,INS_002172,souscripteur principal
CTR_001465,INS_002173,souscripteur principal
CTR_001465,INS_000354,conjoint
CTR_001466,INS_002174,souscripteur principal
CTR_001467,INS_002175,souscripteur principal
CTR_001468,INS_002177,souscripteur principal
CTR_001468,INS_005669,conducteur secondaire
CTR_001468,INS_001001,enfant
CTR_001469,INS_002180,souscripteur principal
CTR_001469,INS_003641,conducteur secondaire
CTR_001469,INS_003119,conducteur secondaire
CTR_001470,INS_002181,souscripteur principal
CTR_001470,INS_005069,enfant
CTR_001470,INS_001415,conjoint
CTR_001471,INS_002182,souscripteur principal
CTR_001471,INS_000388,conjoint
CTR_001471,INS_001515,conducteur secondaire
CTR_001472,INS_002183,souscripteur principal
CTR_001472,INS_001058,conjoint
CTR_001472,INS_003688,conjoint
CTR_001473,INS_002185,souscripteur principal
CTR_001474,INS_002186,souscripteur principal
CTR_001475,INS_002187,souscripteur principal
CTR_001476,INS_002187,souscripteur principal
CTR_001477,INS_002188,souscripteur principal
CTR_001477,INS_005684,conducteur secondaire
CTR_001478,INS_002190,souscripteur principal
CTR_001478,INS_004910,enfant
CTR_001479,INS_002192,souscripteur principal
CTR_001480,INS_002195,souscripteur principal
CTR_001481,INS_002196,souscripteur principal
CTR_001482,INS_002197,souscripteur principal
CTR_001483,INS_002198,souscripteur principal
CTR_001484,INS_002200,souscripteur principal
CTR_001485,INS_002200,souscripteur principal
CTR_001485,INS_001325,conducteur secondaire
CTR_001485,INS_000072,enfant
CTR_001486,INS_002203,souscripteur principal
CTR_001486,INS_004739,conjoint
CTR_001487,INS_002208,souscripteur principal
CTR_001487,INS_003455,conducteur secondaire
CTR_001488,INS_002209,souscripteur principal
CTR_001489,INS_002211,souscripteur principal
CTR_001490,INS_002212,souscripteur principal
CTR_001491,INS_002218,souscripteur principal
CTR_001491,INS_005722,conjoint
CTR_001491,INS_005962,conjoint
CTR_001492,INS_002222,souscripteur principal
CTR_001493,INS_002223,souscripteur principal
CTR_001493,INS_005681,conjoint
CTR_001494,INS_002226,souscripteur principal
CTR_001495,INS_002227,souscripteur principal
CTR_001496,INS_002228,souscripteur principal
CTR_001497,INS_002228,souscripteur principal
CTR_001498,INS_002231,souscripteur principal
CTR_001498,INS_002150,conducteur secondaire
CTR_001498,INS_000294,conjoint
CTR_001499,INS_002234,souscripteur principal
CTR_001499,INS_001524,enfant
CTR_001500,INS_002235,souscripteur principal
CTR_001500,INS_002551,enfant
CTR_001501,INS_002236,souscripteur principal
CTR_001502,INS_002237,souscripteur principal
CTR_001503,INS_002238,souscripteur principal
CTR_001504,INS_002239,souscripteur principal
CTR_001504,INS_005817,conducteur secondaire
CTR_001505,INS_002242,souscripteur principal
CTR_001506,INS_002246,souscripteur principal
CTR_001507,INS_002247,souscripteur principal
CTR_001507,INS_002936,conjoint
CTR_001508,INS_002248,souscripteur principal
CTR_001509,INS_002253,souscripteur principal
CTR_001510,INS_002253,souscripteur principal
CTR_001511,INS_002255,souscripteur principal
CTR_001511,INS_004337,conjoint
CTR_001512,INS_002256,souscripteur principal
CTR_001512,INS_001497,enfant
CTR_001513,INS_002257,souscripteur principal
CTR_001514,INS_002258,souscripteur principal
CTR_001515,INS_002262,souscripteur principal
CTR_001515,INS_001486,conducteur secondaire
CTR_001516,INS_002264,souscripteur principal
CTR_001517,INS_002265,souscripteur principal
CTR_001518,INS_002267,souscripteur principal
CTR_001518,INS_000183,conducteur secondaire
CTR_001519,INS_002269,souscripteur principal
CTR_001519,INS_003353,enfant
CTR_001520,INS_002271,souscripteur principal
CTR_001520,INS_005824,conducteur secondaire
CTR_001521,INS_002276,souscripteur principal
CTR_001522,INS_002280,souscripteur principal
CTR_001523,INS_002281,souscripteur principal
CTR_001524,INS_002282,souscripteur principal
CTR_001525,INS_002283,souscripteur principal
CTR_001526,INS_002284,souscripteur principal
CTR_001526,INS_001346,enfant
CTR_001526,INS_004644,conjoint
CTR_001527,INS_002285,souscripteur principal
CTR_001528,INS_002286,souscripteur principal
CTR_001529,INS_002287,souscripteur principal
CTR_001530,INS_002288,souscripteur principal
CTR_001530,INS_002421,conducteur secondaire
CTR_001531,INS_002289,souscripteur principal
CTR_001532,INS_002289,souscripteur principal
CTR_001533,INS_002292,souscripteur principal
CTR_001534,INS_002294,souscripteur principal
CTR_001534,INS_000540,conjoint
CTR_001535,INS_002296,souscripteur principal
CTR_001536,INS_002298,souscripteur principal
CTR_001536,INS_002174,enfant
CTR_001537,INS_002301,souscripteur principal
CTR_001537,INS_004458,enfant
CTR_001538,INS_002302,souscripteur principal
CTR_001538,INS_004572,conjoint
CTR_001539,INS_002305,souscripteur principal
CTR_001540,INS_002306,souscripteur principal
CTR_001541,INS_002309,souscripteur principal
CTR_001541,INS_005563,conducteur secondaire
CTR_001542,INS_002310,souscripteur principal
CTR_001543,INS_002311,souscripteur principal
CTR_001543,INS_002281,conducteur secondaire
CTR_001544,INS_002311,souscripteur principal
CTR_001544,INS_005470,conducteur secondaire
CTR_001545,INS_002312,souscripteur principal
CTR_001546,INS_002313,souscripteur principal
CTR_001547,INS_002315,souscripteur principal
CTR_001547,INS_003237,enfant
CTR_001548,INS_002316,souscripteur principal
CTR_001548,INS_002543,conducteur secondaire
CTR_001549,INS_002317,souscripteur principal
CTR_001549,INS_000659,enfant
CTR_001549,INS_002151,conjoint
CTR_001550,INS_002318,souscripteur principal
CTR_001551,INS_002319,souscripteur principal
CTR_001552,INS_002320,souscripteur principal
CTR_001553,INS_002323,souscripteur principal
CTR_001553,INS_000763,conducteur secondaire
CTR_001554,INS_002324,souscripteur principal
CTR_001555,INS_002325,souscripteur principal
