claim_id,contract_id,insured_id,incident_type,incident_severity,incident_date,incident_hour,incident_day_of_week,declaration_delay_days,declaration_date,region,vehicle_brand,vehicle_age,contract_type,annual_premium,total_claim_amount,driver_age,months_as_customer,annual_income,profession,witnesses,prior_claims,bodily_injuries,police_report,garage_id,expert_id,garage_sra_certified,expert_certified,is_covered,claims_last_36m_agira,agira_ext_count,blacklisted,incident_description,description_word_count,fraud_reported,fraud_indicators,suspicious_points
CLM_000576,CTR_002469,INS_003717,Collision simple,modéré,2022-08-25,11,3,1,2022-08-26,Nouvelle-Aquitaine,Kia,9,Tiers étendu,369.0,2400.0,45,3,30600.0,enseignant,1,0,0,Oui,GAR_0044,EXP_020,True,True,False,2,0,False,Collision avec un autre véhicule sur la avenue Céline Martin. Dommages sur le côté gauche.,15,0,[],4.0
CLM_000577,CTR_002488,INS_003744,Vol total du véhicule,important,2024-04-04,17,3,14,2024-04-18,Nouvelle-Aquitaine,Renault,13,Tous risques,420.0,21800.0,56,71,26400.0,infirmier,0,4,0,Oui,GAR_0002,AUCUN,False,True,True,0,5,False,Disparition du véhicule constatée le matin. Dernière vue la veille.,10,1,"['vol fictif', 'fausse déclaration de blessé', 'incendie volontaire']",7.2
CLM_000578,CTR_001572,INS_002352,Stationnement endommagé,important,2022-03-13,4,6,2,2022-03-15,Auvergne-Rhône-Alpes,Skoda,17,Tiers + vol/incendie,200.0,1400.0,55,29,88800.0,cadre supérieur,1,0,1,Non,GAR_0023,EXP_018,True,True,False,0,1,False,Sinistre de type Stationnement endommagé survenu à Saint Franckdan. Dommages évalués à 1400€.,13,1,"['gonflement des dommages matériels', 'accident provoqué volontairement', 'sinistre fictif déclaré']",5.5
CLM_000579,CTR_001642,INS_002446,Stationnement endommagé,important,2022-08-03,12,2,2,2022-08-05,Provence-Alpes-Côte d'Azur,Dacia,7,Tous risques + assistance,795.0,200.0,26,37,32100.0,fonctionnaire,0,0,0,Oui,GAR_0008,AUCUN,True,True,True,0,0,False,Sinistre de type Stationnement endommagé survenu à Michel. Dommages évalués à 200€.,12,1,['fausse déclaration de tiers'],0.7
CLM_000580,CTR_000880,INS_001339,Collision simple,modéré,2022-10-27,10,3,2,2022-10-29,Île-de-France,Renault,9,Tiers étendu,558.9,700.0,65,4,8000.0,sans emploi,0,0,0,Non,GAR_0008,EXP_011,True,True,False,0,0,False,Collision avec un autre véhicule sur la chemin Andrée Hardy. Dommages sur le côté arrière.,15,0,[],3.0
CLM_000581,CTR_001040,INS_001568,Collision simple,mineur,2023-10-21,10,5,1,2023-10-22,Île-de-France,Kia,3,Au tiers,265.0,3800.0,50,51,18200.0,chauffeur,0,4,0,Non,GAR_0034,AUCUN,True,True,False,0,0,False,Collision avec un autre véhicule sur la rue de Pinto. Dommages sur le côté avant.,15,0,[],4.3
CLM_000582,CTR_001384,INS_002062,Collision avec animal,modéré,2024-12-05,11,3,14,2024-12-19,Auvergne-Rhône-Alpes,Volkswagen,2,Tiers étendu,202.5,4600.0,73,71,36300.0,technicien,0,4,0,Non,GAR_0010,EXP_015,True,True,False,0,0,False,Sinistre de type Collision avec animal survenu à Couturier. Dommages évalués à 4600€.,13,0,[],3.0
CLM_000583,CTR_003243,INS_004904,Collision avec animal,modéré,2022-03-07,8,0,30,2022-04-06,Grand Est,Volkswagen,17,Tiers étendu,200.0,4400.0,43,67,34900.0,artisan,1,0,0,Oui,GAR_0017,AUCUN,True,True,False,1,0,False,Sinistre de type Collision avec animal survenu à MarionBourg. Dommages évalués à 4400€.,13,1,"['multi-déclaration même sinistre', 'vol fictif', 'expert complaisant']",2.0
CLM_000584,CTR_000095,INS_000142,Collision multi-véhicules,mineur,2023-09-09,20,5,1,2023-09-10,Provence-Alpes-Côte d'Azur,Ford,4,Au tiers,720.0,5200.0,52,11,25700.0,ouvrier,0,0,0,Oui,GAR_0001,EXP_008,True,False,False,0,1,False,Sinistre de type Collision multi-véhicules survenu à Legrand. Dommages évalués à 5200€.,12,0,[],3.8
CLM_000585,CTR_001342,INS_002003,Vol total du véhicule,important,2023-12-01,2,4,90,2024-02-29,Auvergne-Rhône-Alpes,Tesla,2,Tous risques,720.0,13900.0,50,43,8000.0,étudiant,0,0,0,Oui,GAR_0014,EXP_008,True,False,True,0,0,False,Disparition du véhicule constatée le matin. Dernière vue la veille.,10,1,['réseau organisé de faux témoins'],4.7
CLM_000586,CTR_001056,INS_001586,Bris de glace,mineur,2022-07-05,20,1,2,2022-07-07,Auvergne-Rhône-Alpes,Nissan,5,Tous risques,483.6,600.0,39,28,32700.0,fonctionnaire,0,0,0,Oui,GAR_0018,EXP_014,True,True,True,0,0,False,Projection de gravillon sur l'autoroute avenue de Nicolas. Pare-brise fissuré.,10,0,[],0.0
CLM_000587,CTR_003226,INS_004886,Stationnement endommagé,modéré,2023-10-09,8,0,60,2023-12-08,Pays de la Loire,Skoda,3,Tous risques,1380.0,1100.0,76,21,28400.0,commerçant,1,2,0,Oui,GAR_0001,EXP_011,True,True,True,0,0,False,Sinistre de type Stationnement endommagé survenu à Monnier-sur-Rousseau. Dommages évalués à 1100€.,12,0,[],1.0
CLM_000588,CTR_001316,INS_001960,Stationnement endommagé,modéré,2024-03-18,10,0,2,2024-03-20,Auvergne-Rhône-Alpes,Tesla,14,Tous risques,624.0,900.0,50,70,41800.0,chef d'entreprise,0,2,0,Oui,GAR_0039,AUCUN,True,True,True,0,2,False,Sinistre de type Stationnement endommagé survenu à Pages. Dommages évalués à 900€.,12,0,[],1.0
CLM_000589,CTR_001345,INS_002007,Bris de glace,grave,2022-11-21,11,0,7,2022-11-28,Île-de-France,Audi,3,Au tiers,351.0,200.0,72,45,80300.0,chef d'entreprise,2,1,1,Oui,GAR_0043,AUCUN,True,True,False,0,0,False,Projection de gravillon sur l'autoroute rue de Rolland. Pare-brise fissuré.,10,1,"['fausse déclaration de tiers', 'garage complice (surfacturation)']",2.7
CLM_000590,CTR_003295,INS_004968,Collision simple,modéré,2024-12-03,18,1,7,2024-12-10,Auvergne-Rhône-Alpes,Volvo,7,Tous risques,1356.0,8200.0,46,45,54600.0,chef d'entreprise,0,1,1,Non,GAR_0046,EXP_019,False,False,True,0,0,False,Collision avec un autre véhicule sur la rue de Laporte. Dommages sur le côté arrière.,15,0,[],2.0
CLM_000591,CTR_000545,INS_000838,Bris de glace,modéré,2022-08-30,13,1,90,2022-11-28,Auvergne-Rhône-Alpes,Mercedes,6,Tous risques,756.0,700.0,35,52,13100.0,sans emploi,0,0,0,Non,GAR_0029,AUCUN,True,True,True,0,0,False,Vitre latérale brisée lors du stationnement.,6,0,[],0.0
CLM_000592,CTR_003087,INS_004668,Collision multi-véhicules,important,2023-01-27,8,4,7,2023-02-03,Occitanie,BMW,3,Tous risques,924.0,3500.0,41,19,18700.0,retraité,0,0,0,Oui,GAR_0019,EXP_019,True,False,True,0,0,False,Sinistre de type Collision multi-véhicules survenu à Voisin. Dommages évalués à 3500€.,12,1,"['fausse déclaration de tiers', 'sinistre antidaté', 'fausse déclaration de blessé']",2.2
CLM_000593,CTR_001153,INS_001715,Bris de glace,important,2022-07-30,14,5,14,2022-08-13,Île-de-France,Dacia,8,Tiers étendu,472.5,600.0,79,41,59300.0,cadre,3,0,0,Non,GAR_0007,EXP_006,True,True,True,1,0,False,Vitre latérale brisée lors du stationnement.,6,1,"['fausse déclaration de blessé', 'accident provoqué volontairement']",2.0
CLM_000594,CTR_002298,INS_003442,Collision multi-véhicules,important,2024-10-15,22,1,0,2024-10-15,Centre-Val de Loire,Peugeot,10,Tous risques,327.6,6100.0,32,59,39600.0,infirmier,1,2,1,Oui,GAR_0031,EXP_006,False,True,True,0,0,False,Sinistre de type Collision multi-véhicules survenu à Pichon. Dommages évalués à 6100€.,12,1,"['garage complice (surfacturation)', 'sinistre fictif déclaré']",2.7
CLM_000595,CTR_001364,INS_002029,Stationnement endommagé,modéré,2023-02-17,13,4,7,2023-02-24,Provence-Alpes-Côte d'Azur,Ford,2,Tiers étendu,544.5,500.0,27,44,19300.0,ouvrier,2,0,1,Oui,GAR_0010,EXP_001,True,True,True,0,0,False,Sinistre de type Stationnement endommagé survenu à Hoareau-la-Forêt. Dommages évalués à 500€.,12,0,[],0.0
CLM_000596,CTR_002141,INS_003212,Vol total du véhicule,mineur,2023-06-15,16,3,3,2023-06-18,Provence-Alpes-Côte d'Azur,Audi,11,Tiers + vol/incendie,200.0,23500.0,34,62,26900.0,enseignant,0,0,0,Non,GAR_0003,AUCUN,True,True,True,0,2,False,Vehicule volé sur le parking de Laurent à Caron.,9,0,[],2.0
CLM_000597,CTR_000609,INS_000933,Vol total du véhicule,mineur,2024-07-26,4,4,7,2024-08-02,Bourgogne-Franche-Comté,Renault,9,Tiers étendu,200.0,9900.0,58,60,80900.0,chef d'entreprise,0,0,0,Oui,GAR_0041,AUCUN,True,True,True,0,1,False,Disparition du véhicule constatée le matin. Dernière vue la veille.,10,0,[],1.5
CLM_000598,CTR_000887,INS_001348,Collision avec animal,modéré,2023-07-28,17,4,1,2023-07-29,Bourgogne-Franche-Comté,Toyota,20,Tous risques,200.0,200.0,46,22,8400.0,retraité,1,0,0,Oui,GAR_0023,EXP_017,True,True,True,0,0,False,Sinistre de type Collision avec animal survenu à Petitjeanboeuf. Dommages évalués à 200€.,13,0,[],1.0
CLM_000599,CTR_002292,INS_003436,Collision simple,mineur,2023-07-02,17,6,1,2023-07-03,Bourgogne-Franche-Comté,Jeep,9,Tous risques,296.7,7800.0,25,9,8000.0,étudiant,0,0,0,Non,GAR_0011,AUCUN,True,True,True,0,0,False,Accrochage en sortie de rond-point. 0 témoin(s) présent(s).,8,0,[],2.3
CLM_000600,CTR_003609,INS_005439,Stationnement endommagé,mineur,2022-06-05,14,6,30,2022-07-05,Nouvelle-Aquitaine,Volvo,4,Tiers étendu,688.5,800.0,28,34,10400.0,agriculteur,0,2,0,Oui,GAR_0005,EXP_005,True,True,True,0,1,False,Sinistre de type Stationnement endommagé survenu à Sainte Marc-les-Bains. Dommages évalués à 800€.,13,0,[],1.3
CLM_000601,CTR_001941,INS_002908,Vol total du véhicule,modéré,2023-05-31,14,2,14,2023-06-14,Provence-Alpes-Côte d'Azur,Dacia,5,Au tiers,547.5,18000.0,26,11,26600.0,fonctionnaire,1,0,0,Oui,GAR_0042,AUCUN,True,True,False,0,0,False,Vehicule volé sur le parking de Couturier Renaud SA à Lévêque.,11,0,[],3.0
CLM_000602,CTR_002979,INS_004499,Stationnement endommagé,grave,2023-01-10,7,1,3,2023-01-13,Nouvelle-Aquitaine,Fiat,8,Tous risques,759.0,900.0,46,29,12500.0,sans emploi,2,1,0,Non,GAR_0032,EXP_001,True,True,True,0,0,False,Sinistre de type Stationnement endommagé survenu à Saint Claude. Dommages évalués à 900€.,13,0,[],1.7
CLM_000603,CTR_000276,INS_000419,Bris de glace,modéré,2022-01-27,20,3,7,2022-02-03,Grand Est,Toyota,4,Tiers + vol/incendie,318.5,500.0,20,62,68200.0,commerçant,0,1,0,Non,GAR_0002,EXP_004,False,False,True,0,0,False,Projection de gravillon sur l'autoroute chemin Fernandes. Pare-brise fissuré.,9,0,[],1.0
CLM_000604,CTR_002100,INS_003156,Bris de glace,modéré,2022-04-13,10,2,7,2022-04-20,Hauts-de-France,BMW,5,Au tiers,1004.25,500.0,33,73,41100.0,artisan,0,0,1,Non,GAR_0015,EXP_015,True,True,False,0,0,False,Projection de gravillon sur l'autoroute chemin de Launay. Pare-brise fissuré.,10,0,[],2.0
CLM_000605,CTR_000271,INS_000409,Bris de glace,modéré,2022-07-26,19,1,3,2022-07-29,Île-de-France,Hyundai,5,Au tiers,300.0,200.0,23,51,27000.0,auto-entrepreneur,1,0,0,Oui,GAR_0010,AUCUN,True,True,False,0,4,False,Vitre latérale brisée lors du stationnement.,6,0,[],4.0
CLM_000606,CTR_000079,INS_000119,Dégradation volontaire,important,2022-07-04,10,0,90,2022-10-02,Hauts-de-France,Dacia,10,Au tiers,200.0,900.0,31,63,53600.0,médecin,2,1,0,Oui,GAR_0012,EXP_016,True,True,False,1,1,False,Sinistre de type Dégradation volontaire survenu à Rolland. Dommages évalués à 900€.,12,0,[],3.7
CLM_000607,CTR_001418,INS_002106,Collision avec animal,mineur,2024-03-11,19,0,7,2024-03-18,Île-de-France,Toyota,5,Tiers étendu,257.4,4100.0,46,60,30400.0,ouvrier,2,0,1,Non,GAR_0025,EXP_010,False,True,False,0,0,False,Sinistre de type Collision avec animal survenu à Fabre-la-Forêt. Dommages évalués à 4100€.,13,1,['réseau organisé de faux témoins'],2.5
CLM_000608,CTR_002992,INS_004520,Vol total du véhicule,important,2023-02-26,14,6,14,2023-03-12,Île-de-France,Volkswagen,2,Tiers + vol/incendie,596.05,27800.0,43,2,64600.0,médecin,0,0,2,Oui,GAR_0039,AUCUN,True,True,True,0,2,False,Disparition du véhicule constatée le matin. Dernière vue la veille.,10,1,"['vol fictif', 'gonflement des dommages matériels', 'garage complice (surfacturation)']",3.0
CLM_000609,CTR_003870,INS_005814,Dégradation volontaire,important,2022-08-25,17,3,1,2022-08-26,Provence-Alpes-Côte d'Azur,Audi,6,Tous risques,1470.0,1300.0,61,20,68600.0,cadre supérieur,1,0,0,Oui,GAR_0012,EXP_015,True,True,True,1,0,False,Sinistre de type Dégradation volontaire survenu à Guillon. Dommages évalués à 1300€.,12,0,[],0.7
CLM_000610,CTR_001394,INS_002078,Dommages grêle,mineur,2022-01-13,8,3,3,2022-01-16,Grand Est,Skoda,8,Tous risques,372.0,2100.0,50,20,27500.0,chauffeur,2,0,0,Non,GAR_0049,EXP_010,True,True,True,0,0,False,Sinistre de type Dommages grêle survenu à Antoine-sur-Mer. Dommages évalués à 2100€.,12,1,"['accident provoqué volontairement', 'conducteur substitué']",0.0
CLM_000611,CTR_000136,INS_000206,Dommages grêle,grave,2023-11-22,11,2,1,2023-11-23,Île-de-France,Hyundai,17,Tiers + vol/incendie,241.15,1300.0,70,40,39500.0,fonctionnaire,1,0,1,Oui,GAR_0036,AUCUN,True,True,False,0,0,False,Sinistre de type Dommages grêle survenu à LemaîtreBourg. Dommages évalués à 1300€.,12,1,"['sinistre fictif déclaré', 'réseau organisé de faux témoins', 'fausse déclaration de tiers']",2.7
CLM_000612,CTR_000921,INS_001395,Accident corporel seul conducteur,mineur,2023-09-05,9,1,1,2023-09-06,Nouvelle-Aquitaine,Skoda,6,Tous risques,474.0,9800.0,37,40,113800.0,cadre supérieur,0,0,0,Oui,GAR_0006,EXP_009,False,True,True,0,3,False,Sinistre de type Accident corporel seul conducteur survenu à Bertranddan. Dommages évalués à 9800€.,14,0,[],1.5
CLM_000613,CTR_001475,INS_002187,Bris de glace,mineur,2023-03-09,17,3,7,2023-03-16,Auvergne-Rhône-Alpes,Kia,8,Tiers étendu,637.65,300.0,74,50,10800.0,étudiant,0,0,0,Non,GAR_0049,EXP_007,True,True,True,0,0,False,Vitre latérale brisée lors du stationnement.,6,1,['vol fictif'],0.0
CLM_000614,CTR_001220,INS_001808,Collision simple,modéré,2024-12-29,10,6,14,2025-01-12,Nouvelle-Aquitaine,Volvo,6,Tiers + vol/incendie,791.7,3600.0,22,4,8000.0,sans emploi,0,2,1,Oui,GAR_0005,AUCUN,True,True,False,1,0,False,Collision avec un autre véhicule sur la chemin de Gimenez. Dommages sur le côté avant.,15,0,[],4.3
CLM_000615,CTR_001293,INS_001920,Stationnement endommagé,modéré,2022-03-28,6,0,0,2022-03-28,Bretagne,Fiat,1,Tous risques,720.0,1000.0,26,45,39100.0,auto-entrepreneur,1,1,0,Non,GAR_0039,AUCUN,True,True,True,0,0,False,Sinistre de type Stationnement endommagé survenu à Saint Grégoire. Dommages évalués à 1000€.,13,0,[],0.0
CLM_000616,CTR_002810,INS_004230,Stationnement endommagé,modéré,2024-11-04,11,0,1,2024-11-05,Auvergne-Rhône-Alpes,Ford,6,Tous risques,787.8,900.0,69,45,28200.0,fonctionnaire,1,3,0,Oui,GAR_0007,AUCUN,True,True,True,1,3,False,Sinistre de type Stationnement endommagé survenu à Valentin-les-Bains. Dommages évalués à 900€.,12,0,[],2.0
CLM_000617,CTR_001209,INS_001794,Incendie accidentel,modéré,2022-07-29,7,4,0,2022-07-29,Hauts-de-France,Citroën,9,Tiers étendu,405.0,25200.0,62,13,34100.0,chef d'entreprise,1,2,0,Oui,GAR_0047,EXP_010,False,True,True,0,0,False,"Incendie constaté dans le parking souterrain de 64, avenue Riou
40668 DumontVille.",12,1,"['fausse déclaration de tiers', 'sinistre fictif déclaré']",2.5
CLM_000618,CTR_002047,INS_003081,Vol total du véhicule,grave,2024-01-15,17,0,2,2024-01-17,Normandie,Toyota,9,Tiers + vol/incendie,200.0,20300.0,69,67,27000.0,chauffeur,3,1,0,Oui,GAR_0008,EXP_005,True,True,True,0,0,False,Disparition du véhicule constatée le matin. Dernière vue la veille.,10,0,[],1.7
CLM_000619,CTR_001125,INS_001679,Stationnement endommagé,important,2022-10-14,14,4,1,2022-10-15,Île-de-France,Nissan,8,Tous risques,624.0,1500.0,70,45,17600.0,technicien,0,2,0,Non,GAR_0047,EXP_020,False,True,True,0,0,False,Sinistre de type Stationnement endommagé survenu à Martins. Dommages évalués à 1500€.,12,1,"['accident provoqué volontairement', 'fausse déclaration de tiers']",3.2
CLM_000620,CTR_000398,INS_000628,Collision avec animal,mineur,2022-09-01,12,3,7,2022-09-08,Centre-Val de Loire,Hyundai,12,Tiers + vol/incendie,200.0,3200.0,59,64,39500.0,commercial,2,1,0,Oui,GAR_0028,EXP_016,True,True,False,0,3,False,Sinistre de type Collision avec animal survenu à Le Gall-sur-Meyer. Dommages évalués à 3200€.,14,0,[],3.0
CLM_000621,CTR_002479,INS_003732,Stationnement endommagé,grave,2023-12-12,20,1,1,2023-12-13,Bretagne,Kia,3,Tous risques,1262.7,1600.0,58,19,15900.0,retraité,1,0,0,Non,GAR_0039,EXP_008,True,False,True,0,1,False,Sinistre de type Stationnement endommagé survenu à Étienne. Dommages évalués à 1600€.,12,1,['fausse déclaration de tiers'],2.2
CLM_000622,CTR_002210,INS_003315,Collision avec animal,mineur,2023-06-11,8,6,2,2023-06-13,Nouvelle-Aquitaine,Ford,5,Au tiers,200.0,5100.0,61,3,43100.0,commercial,0,0,0,Non,GAR_0003,EXP_008,True,False,False,0,1,False,Sinistre de type Collision avec animal survenu à Fernandez-la-Forêt. Dommages évalués à 5100€.,13,1,"['conducteur substitué', 'vol fictif']",3.8
CLM_000623,CTR_003345,INS_005040,Collision simple,modéré,2022-06-16,4,3,7,2022-06-23,Île-de-France,Opel,3,Tiers étendu,436.5,200.0,37,48,29800.0,ouvrier,1,0,1,Non,GAR_0042,EXP_020,True,True,False,0,0,False,Collision avec un autre véhicule sur la boulevard de Brunel. Dommages sur le côté droit.,15,1,['expert complaisant'],2.5
CLM_000624,CTR_003531,INS_005307,Stationnement endommagé,important,2022-09-11,8,6,14,2022-09-25,Bretagne,Opel,2,Tiers + vol/incendie,200.0,1000.0,60,21,30400.0,retraité,2,0,1,Oui,GAR_0012,EXP_004,True,False,False,0,0,False,Sinistre de type Stationnement endommagé survenu à Chauvinboeuf. Dommages évalués à 1000€.,12,0,[],3.5
CLM_000625,CTR_003628,INS_005467,Dommages grêle,important,2024-08-20,17,1,2,2024-08-22,Nouvelle-Aquitaine,Volkswagen,8,Au tiers,215.0,1100.0,68,11,100000.0,cadre supérieur,1,1,0,Non,GAR_0005,AUCUN,True,True,False,0,0,False,Sinistre de type Dommages grêle survenu à Torres. Dommages évalués à 1100€.,12,1,['conducteur substitué'],3.7
CLM_000626,CTR_000933,INS_001412,Tentative de vol avec dégradation,modéré,2024-01-16,15,1,30,2024-02-15,Occitanie,Volvo,5,Tiers étendu,499.5,800.0,37,3,15600.0,ouvrier,3,1,1,Non,GAR_0007,EXP_006,True,True,True,0,0,False,Sinistre de type Tentative de vol avec dégradation survenu à Cousin. Dommages évalués à 800€.,15,1,['conducteur substitué'],1.0
CLM_000627,CTR_001506,INS_002246,Dégradation volontaire,grave,2024-08-19,17,0,14,2024-09-02,Auvergne-Rhône-Alpes,Skoda,11,Tiers étendu,315.0,1600.0,55,29,33200.0,infirmier,1,0,1,Non,GAR_0007,AUCUN,True,True,True,2,0,False,Sinistre de type Dégradation volontaire survenu à Voisindan. Dommages évalués à 1600€.,12,0,[],1.7
CLM_000628,CTR_000417,INS_000657,Stationnement endommagé,modéré,2024-08-13,11,1,1,2024-08-14,Auvergne-Rhône-Alpes,Skoda,3,Tous risques,1020.0,500.0,80,26,37600.0,commercial,1,0,0,Oui,GAR_0013,EXP_010,False,True,True,0,3,False,Sinistre de type Stationnement endommagé survenu à Garcia-la-Forêt. Dommages évalués à 500€.,12,0,[],1.5
CLM_000629,CTR_003961,INS_005946,Stationnement endommagé,mineur,2023-08-16,1,2,7,2023-08-23,Auvergne-Rhône-Alpes,Skoda,8,Tous risques + assistance,1725.75,1200.0,59,15,34800.0,commerçant,2,1,0,Oui,GAR_0018,AUCUN,True,True,True,0,2,False,Sinistre de type Stationnement endommagé survenu à Petitjean. Dommages évalués à 1200€.,12,0,[],0.5
CLM_000630,CTR_001598,INS_002385,Bris de glace,important,2024-11-25,9,0,7,2024-12-02,Hauts-de-France,Dacia,7,Tous risques + assistance,660.0,200.0,65,24,31800.0,infirmier,2,0,0,Oui,GAR_0045,EXP_016,True,True,True,0,0,False,Projection de gravillon sur l'autoroute chemin de Laurent. Pare-brise fissuré.,10,0,[],0.7
CLM_000631,CTR_001572,INS_002352,Bris de glace,modéré,2023-12-14,18,3,7,2023-12-21,Auvergne-Rhône-Alpes,Skoda,17,Tiers + vol/incendie,200.0,1100.0,55,29,88800.0,cadre supérieur,2,4,2,Non,GAR_0002,EXP_020,False,True,True,1,1,False,Projection de gravillon sur l'autoroute chemin de Leblanc. Pare-brise fissuré.,10,0,[],1.5
CLM_000632,CTR_002247,INS_003368,Stationnement endommagé,grave,2023-04-17,21,0,0,2023-04-17,Île-de-France,Kia,3,Tous risques,1146.0,1300.0,49,55,11900.0,sans emploi,3,0,0,Oui,GAR_0023,AUCUN,True,True,True,0,1,False,Sinistre de type Stationnement endommagé survenu à Bègue. Dommages évalués à 1300€.,12,1,['sinistre antidaté'],1.7
CLM_000633,CTR_000045,INS_000072,Tentative de vol avec dégradation,mineur,2023-07-18,23,1,2,2023-07-20,Bourgogne-Franche-Comté,Audi,8,Tiers étendu,463.5,600.0,38,33,26600.0,agriculteur,2,1,0,Non,GAR_0028,EXP_002,True,True,True,0,0,False,Sinistre de type Tentative de vol avec dégradation survenu à Sainte Capucinedan. Dommages évalués à 600€.,16,0,[],0.5
CLM_000634,CTR_001344,INS_002005,Collision simple,important,2023-09-10,16,6,14,2023-09-24,Nouvelle-Aquitaine,BMW,2,Au tiers,455.0,9100.0,63,13,25400.0,retraité,1,0,0,Oui,GAR_0033,AUCUN,False,True,False,0,1,False,Collision avec un autre véhicule sur la rue Alex Roux. Dommages sur le côté droit.,15,0,[],2.8
CLM_000635,CTR_001202,INS_001786,Vol total du véhicule,mineur,2023-11-04,12,5,30,2023-12-04,Grand Est,Tesla,1,Tiers étendu,202.5,9700.0,29,38,8000.0,étudiant,2,0,0,Oui,GAR_0023,EXP_015,True,True,True,0,1,False,Disparition du véhicule constatée le matin. Dernière vue la veille.,10,0,[],2.3
CLM_000636,CTR_000153,INS_000228,Incendie accidentel,mineur,2022-12-15,11,3,2,2022-12-17,Île-de-France,Ford,3,Tous risques,1200.0,16900.0,78,31,24300.0,retraité,0,2,1,Oui,GAR_0007,EXP_011,True,True,True,0,0,False,Départ de feu moteur lors d'un trajet. Vehicule immobilisé.,9,1,['gonflement des dommages matériels'],2.0
